away_pitcher_note,away_probable_pitcher,doubleheader,home_pitcher_note,inning_state,losing_Team,venue_name,game_datetime,away_id,game_date,venue_id,current_inning,status,away_name,home_probable_pitcher,winning_pitcher,summary,game_type,away_score,home_name,game_id,winning_team,home_score,game_num,save_pitcher,home_id,losing_team,series_status,losing_pitcher,national_broadcasts
,Zach Plesac,N,,Bottom,,T-Mobile Park,2022-08-28T02:10:00Z,114,2022-08-27,680,9,Final,Cleveland Guardians,Luis Castillo,Zach Plesac,2022-08-27 - Cleveland Guardians (4) @ Seattle Mariners (3) (Final),R,4,Seattle Mariners,662140,Cleveland Guardians,3,1,Emmanuel Clase,136,Seattle Mariners,SEA leads 2-1,Andres Munoz,['FS1']
,Aaron Civale,N,,Top,,T-Mobile Park,2022-08-28T20:10:00Z,114,2022-08-28,680,9,Final,Cleveland Guardians,Robbie Ray,Robbie Ray,2022-08-28 - Cleveland Guardians (0) @ Seattle Mariners (4) (Final),R,0,Seattle Mariners,662139,Seattle Mariners,4,1,,136,Cleveland Guardians,SEA wins 3-1,Aaron Civale,['MLB.tv Free Game']
,George Kirby,N,,Bottom,,Comerica Park,2022-08-30T23:10:00Z,136,2022-08-30,2394,9,Final,Seattle Mariners,Matt Manning,George Kirby,2022-08-30 - Seattle Mariners (9) @ Detroit Tigers (3) (Final),R,9,Detroit Tigers,662804,Seattle Mariners,3,1,Chris Flexen,116,Detroit Tigers,SEA leads 1-0,Matt Manning,[]
,Marco Gonzales,N,,Bottom,,Comerica Park,2022-08-31T23:10:00Z,136,2022-08-31,2394,9,Final,Seattle Mariners,Tyler Alexander,Marco Gonzales,2022-08-31 - Seattle Mariners (5) @ Detroit Tigers (3) (Final),R,5,Detroit Tigers,662903,Seattle Mariners,3,1,Paul Sewald,116,Detroit Tigers,SEA wins 2-0,Alex Lange,[]
,Logan Gilbert,N,,Bottom,,Comerica Park,2022-09-01T17:10:00Z,136,2022-09-01,2394,9,Final,Seattle Mariners,Eduardo Rodriguez,Logan Gilbert,2022-09-01 - Seattle Mariners (7) @ Detroit Tigers (0) (Final),R,7,Detroit Tigers,662785,Seattle Mariners,0,1,,116,Detroit Tigers,SEA wins 3-0,Eduardo Rodriguez,['MLBN (out-of-market only)']
,Luis Castillo,N,,Bottom,,Progressive Field,2022-09-02T23:10:00Z,136,2022-09-02,5,9,Final,Seattle Mariners,Cody Morris,Luis Castillo,2022-09-02 - Seattle Mariners (6) @ Cleveland Guardians (1) (Final),R,6,Cleveland Guardians,662961,Seattle Mariners,1,1,,114,Cleveland Guardians,SEA leads 1-0,Cody Morris,[]
,Robbie Ray,N,,Bottom,,Progressive Field,2022-09-03T23:15:00Z,136,2022-09-03,5,9,Final,Seattle Mariners,Xzavion Curry,Robbie Ray,2022-09-03 - Seattle Mariners (4) @ Cleveland Guardians (0) (Final),R,4,Cleveland Guardians,662963,Seattle Mariners,0,1,,114,Cleveland Guardians,SEA wins 2-0,Xzavion Curry,['FOX']
,George Kirby,N,,Bottom,,Progressive Field,2022-09-04T18:40:00Z,136,2022-09-04,5,11,Final,Seattle Mariners,Cal Quantrill,Matthew Boyd,2022-09-04 - Seattle Mariners (6) @ Cleveland Guardians (3) (Final),R,6,Cleveland Guardians,662962,Seattle Mariners,3,1,Chris Flexen,114,Cleveland Guardians,SEA wins 3-0,Trevor Stephan,[]
,Lance Lynn,N,,Bottom,,T-Mobile Park,2022-09-05T22:40:00Z,145,2022-09-05,680,9,Final,Chicago White Sox,Marco Gonzales,Lance Lynn,2022-09-05 - Chicago White Sox (3) @ Seattle Mariners (2) (Final),R,3,Seattle Mariners,662121,Chicago White Sox,2,1,Liam Hendriks,136,Seattle Mariners,CWS leads 1-0,Marco Gonzales,['MLB.tv Free Game']
,Johnny Cueto,N,,Top,,T-Mobile Park,2022-09-07T01:40:00Z,145,2022-09-06,680,9,Final,Chicago White Sox,Logan Gilbert,Logan Gilbert,2022-09-06 - Chicago White Sox (0) @ Seattle Mariners (3) (Final),R,0,Seattle Mariners,662138,Seattle Mariners,3,1,Paul Sewald,136,Chicago White Sox,Series tied 1-1,Johnny Cueto,['MLBN (out-of-market only)']
,Michael Kopech,N,,Bottom,,T-Mobile Park,2022-09-07T20:10:00Z,145,2022-09-07,680,9,Final,Chicago White Sox,Luis Castillo,Aaron Bummer,2022-09-07 - Chicago White Sox (9) @ Seattle Mariners (6) (Final),R,9,Seattle Mariners,662137,Chicago White Sox,6,1,Liam Hendriks,136,Seattle Mariners,CWS wins 2-1,Diego Castillo,['MLBN (out-of-market only)']
,Charlie Morton,N,,Bottom,,T-Mobile Park,2022-09-10T01:40:00Z,144,2022-09-09,680,9,Final,Atlanta Braves,Robbie Ray,Charlie Morton,2022-09-09 - Atlanta Braves (6) @ Seattle Mariners (4) (Final),R,6,Seattle Mariners,662136,Atlanta Braves,4,1,Kenley Jansen,136,Seattle Mariners,ATL leads 1-0,Robbie Ray,['Apple TV+']
,Max Fried,N,,Top,,T-Mobile Park,2022-09-11T01:10:00Z,144,2022-09-10,680,9,Final,Atlanta Braves,George Kirby,George Kirby,2022-09-10 - Atlanta Braves (1) @ Seattle Mariners (3) (Final),R,1,Seattle Mariners,662088,Seattle Mariners,3,1,Paul Sewald,136,Atlanta Braves,Series tied 1-1,Max Fried,[]
,Jake Odorizzi,N,,Bottom,,T-Mobile Park,2022-09-11T20:10:00Z,144,2022-09-11,680,9,Final,Atlanta Braves,Marco Gonzales,Paul Sewald,2022-09-11 - Atlanta Braves (7) @ Seattle Mariners (8) (Final),R,7,Seattle Mariners,662120,Seattle Mariners,8,1,,136,Atlanta Braves,SEA wins 2-1,Kenley Jansen,[]
,Yu Darvish,N,,Bottom,,T-Mobile Park,2022-09-14T01:40:00Z,135,2022-09-13,680,9,Final,San Diego Padres,Logan Gilbert,Yu Darvish,2022-09-13 - San Diego Padres (2) @ Seattle Mariners (0) (Final),R,2,Seattle Mariners,662119,San Diego Padres,0,1,Josh Hader,136,Seattle Mariners,SD leads 1-0,Logan Gilbert,['MLBN (out-of-market only)']
,Mike Clevinger,N,,Top,,T-Mobile Park,2022-09-14T20:10:00Z,135,2022-09-14,680,9,Final,San Diego Padres,Luis Castillo,Luis Castillo,2022-09-14 - San Diego Padres (1) @ Seattle Mariners (6) (Final),R,1,Seattle Mariners,662118,Seattle Mariners,6,1,,136,San Diego Padres,Series tied 1-1,Mike Clevinger,['MLBN (out-of-market only)']
,Robbie Ray,N,,Top,,Angel Stadium,2022-09-17T01:38:00Z,136,2022-09-16,1,9,Final,Seattle Mariners,Michael Lorenzen,Michael Lorenzen,2022-09-16 - Seattle Mariners (7) @ Los Angeles Angels (8) (Final),R,7,Los Angeles Angels,663427,Los Angeles Angels,8,1,Ryan Tepera,108,Seattle Mariners,LAA leads 1-0,Robbie Ray,[]
,George Kirby,N,,Top,,Angel Stadium,2022-09-18T01:07:00Z,136,2022-09-17,1,9,Final,Seattle Mariners,Shohei Ohtani,Shohei Ohtani,2022-09-17 - Seattle Mariners (1) @ Los Angeles Angels (2) (Final),R,1,Los Angeles Angels,663426,Los Angeles Angels,2,1,Aaron Loup,108,Seattle Mariners,LAA leads 2-0,George Kirby,[]
,Marco Gonzales,N,,Top,,Angel Stadium,2022-09-18T20:07:00Z,136,2022-09-18,1,9,Final,Seattle Mariners,Reid Detmers,Reid Detmers,2022-09-18 - Seattle Mariners (1) @ Los Angeles Angels (5) (Final),R,1,Los Angeles Angels,663425,Los Angeles Angels,5,1,,108,Seattle Mariners,LAA wins 3-0,Marco Gonzales,[]
,Logan Gilbert,N,,Bottom,,Angel Stadium,2022-09-19T20:07:00Z,136,2022-09-19,1,9,Final,Seattle Mariners,Jose Suarez,Logan Gilbert,2022-09-19 - Seattle Mariners (9) @ Los Angeles Angels (1) (Final),R,9,Los Angeles Angels,663423,Seattle Mariners,1,1,,108,Los Angeles Angels,LAA wins 3-1,Jose Suarez,['MLBN (out-of-market only)']
,Luis Castillo,N,,Top,,Oakland Coliseum,2022-09-21T01:40:00Z,136,2022-09-20,10,9,Final,Seattle Mariners,JP Sears,JP Sears,2022-09-20 - Seattle Mariners (1) @ Oakland Athletics (4) (Final),R,1,Oakland Athletics,662321,Oakland Athletics,4,1,Domingo Acevedo,133,Seattle Mariners,OAK leads 1-0,Luis Castillo,['MLBN (out-of-market only)']
,Robbie Ray,N,,Top,,Oakland Coliseum,2022-09-22T01:40:00Z,136,2022-09-21,10,9,Final,Seattle Mariners,James Kaprielian,James Kaprielian,2022-09-21 - Seattle Mariners (1) @ Oakland Athletics (2) (Final),R,1,Oakland Athletics,662320,Oakland Athletics,2,1,Domingo Acevedo,133,Seattle Mariners,OAK wins 2-0,Erik Swanson,['MLBN (out-of-market only)']
,George Kirby,N,,Bottom,,Oakland Coliseum,2022-09-22T19:37:00Z,136,2022-09-22,10,9,Final,Seattle Mariners,Adrian Martinez,Matthew Boyd,2022-09-22 - Seattle Mariners (9) @ Oakland Athletics (5) (Final),R,9,Oakland Athletics,662306,Seattle Mariners,5,1,,133,Oakland Athletics,OAK wins 2-1,Kirby Snead,[]
,Marco Gonzales,N,,Top,,Kauffman Stadium,2022-09-24T00:10:00Z,136,2022-09-23,7,9,Final,Seattle Mariners,Brady Singer,Brady Singer,2022-09-23 - Seattle Mariners (1) @ Kansas City Royals (5) (Final),R,1,Kansas City Royals,662642,Kansas City Royals,5,1,,118,Seattle Mariners,KC leads 1-0,Marco Gonzales,[]
,Logan Gilbert,N,,Bottom,,Kauffman Stadium,2022-09-24T23:10:00Z,136,2022-09-24,7,9,Final,Seattle Mariners,Kris Bubic,Paul Sewald,2022-09-24 - Seattle Mariners (6) @ Kansas City Royals (5) (Final),R,6,Kansas City Royals,662641,Seattle Mariners,5,1,Andres Munoz,118,Kansas City Royals,Series tied 1-1,Brad Keller,[]
,Luis Castillo,N,,Top,,Kauffman Stadium,2022-09-25T18:10:00Z,136,2022-09-25,7,9,Final,Seattle Mariners,Max Castillo,Jose Cuas,2022-09-25 - Seattle Mariners (12) @ Kansas City Royals (13) (Final),R,12,Kansas City Royals,662631,Kansas City Royals,13,1,Scott Barlow,118,Seattle Mariners,KC wins 2-1,Erik Swanson,[]
,Jesus Tinoco,N,,Bottom,,T-Mobile Park,2022-09-28T01:40:00Z,140,2022-09-27,680,9,Final,Texas Rangers,Robbie Ray,Tyson Miller,2022-09-27 - Texas Rangers (5) @ Seattle Mariners (0) (Final),R,5,Seattle Mariners,662117,Texas Rangers,0,1,,136,Seattle Mariners,TEX leads 1-0,Robbie Ray,[]
,Martin Perez,N,,Top,,T-Mobile Park,2022-09-29T01:40:00Z,140,2022-09-28,680,9,Final,Texas Rangers,George Kirby,George Kirby,2022-09-28 - Texas Rangers (1) @ Seattle Mariners (3) (Final),R,1,Seattle Mariners,661112,Seattle Mariners,3,1,Paul Sewald,136,Texas Rangers,Series tied 1-1,Martin Perez,[]
,Jon Gray,N,,Bottom,,T-Mobile Park,2022-09-30T01:40:00Z,140,2022-09-29,680,11,Final,Texas Rangers,Marco Gonzales,Chris Flexen,2022-09-29 - Texas Rangers (9) @ Seattle Mariners (10) (Final),R,9,Seattle Mariners,661128,Seattle Mariners,10,1,,136,Texas Rangers,SEA wins 2-1,John King,[]
,Ken Waldichuk,N,,Bottom,,T-Mobile Park,2022-10-01T01:40:00Z,133,2022-09-30,680,9,Final,Oakland Athletics,Logan Gilbert,Matt Brash,2022-09-30 - Oakland Athletics (1) @ Seattle Mariners (2) (Final),R,1,Seattle Mariners,661111,Seattle Mariners,2,1,,136,Oakland Athletics,SEA leads 1-0,Domingo Acevedo,['MLB.tv Free Game']
,Adam Oller,N,,Top,,T-Mobile Park,2022-10-01T20:10:00Z,133,2022-10-01,680,9,Final,Oakland Athletics,Luis Castillo,Luis Castillo,2022-10-01 - Oakland Athletics (1) @ Seattle Mariners (5) (Final),R,1,Seattle Mariners,661110,Seattle Mariners,5,1,,136,Oakland Athletics,SEA wins 2-0,Adam Oller,['MLBN (out-of-market only)']
,James Kaprielian,N,,Bottom,,T-Mobile Park,2022-10-02T20:10:00Z,133,2022-10-02,680,9,Final,Oakland Athletics,Robbie Ray,James Kaprielian,2022-10-02 - Oakland Athletics (10) @ Seattle Mariners (3) (Final),R,10,Seattle Mariners,662087,Oakland Athletics,3,1,,136,Seattle Mariners,SEA wins 2-1,Robbie Ray,[]
,Bryan Garcia,N,,Bottom,,T-Mobile Park,2022-10-04T01:40:00Z,116,2022-10-03,680,9,Final,Detroit Tigers,George Kirby,Bryan Garcia,2022-10-03 - Detroit Tigers (4) @ Seattle Mariners (3) (Final),R,4,Seattle Mariners,662201,Detroit Tigers,3,1,Andrew Chafin,136,Seattle Mariners,DET leads 1-0,George Kirby,[]
,Eduardo Rodriguez,Y,,Bottom,,T-Mobile Park,2022-10-04T22:10:00Z,116,2022-10-04,680,10,Final,Detroit Tigers,Chris Flexen,Luis Torrens,2022-10-04 - Detroit Tigers (6) @ Seattle Mariners (7) (Final),R,6,Seattle Mariners,662200,Seattle Mariners,7,1,,136,Detroit Tigers,Series tied 1-1,Gregory Soto,[]
,Will Vest,Y,,Top,,T-Mobile Park,2022-10-04T22:15:00Z,116,2022-10-04,680,9,Final,Detroit Tigers,Justus Sheffield,Justus Sheffield,2022-10-04 - Detroit Tigers (6) @ Seattle Mariners (9) (Final),R,6,Seattle Mariners,662199,Seattle Mariners,9,2,Diego Castillo,136,Detroit Tigers,SEA leads 2-1,Elvin Rodriguez,[]
,Tyler Alexander,N,,Bottom,,T-Mobile Park,2022-10-05T20:10:00Z,116,2022-10-05,680,9,Final,Detroit Tigers,Marco Gonzales,Erik Swanson,2022-10-05 - Detroit Tigers (4) @ Seattle Mariners (5) (Final),R,4,Seattle Mariners,662195,Seattle Mariners,5,1,,136,Detroit Tigers,SEA wins 3-1,Gregory Soto,[]
,Luis Castillo,N,,Bottom,,Rogers Centre,2022-10-07T20:07:00Z,136,2022-10-07,14,9,Final,Seattle Mariners,Alek Manoah,Luis Castillo,2022-10-07 - Seattle Mariners (4) @ Toronto Blue Jays (0) (Final),F,4,Toronto Blue Jays,715767,Seattle Mariners,0,1,,141,Toronto Blue Jays,SEA leads 1-0,Alek Manoah,['ESPN']
,Robbie Ray,N,,Bottom,,Rogers Centre,2022-10-08T20:07:00Z,136,2022-10-08,14,9,Final,Seattle Mariners,Kevin Gausman,Andres Munoz,2022-10-08 - Seattle Mariners (10) @ Toronto Blue Jays (9) (Final),F,10,Toronto Blue Jays,715766,Seattle Mariners,9,1,George Kirby,141,Toronto Blue Jays,SEA wins 2-0,Jordan Romano,['ESPN']
,Logan Gilbert,N,,Bottom,,Minute Maid Park,2022-10-11T19:37:00Z,136,2022-10-11,2392,9,Final,Seattle Mariners,Justin Verlander,Rafael Montero,2022-10-11 - Seattle Mariners (7) @ Houston Astros (8) (Final),D,7,Houston Astros,715758,Houston Astros,8,1,,117,Seattle Mariners,HOU leads 1-0,Robbie Ray,['TBS']
,Luis Castillo,N,,Top,,Minute Maid Park,2022-10-13T19:37:00Z,136,2022-10-13,2392,9,Final,Seattle Mariners,Framber Valdez,Hector Neris,2022-10-13 - Seattle Mariners (2) @ Houston Astros (4) (Final),D,2,Houston Astros,715757,Houston Astros,4,1,Ryan Pressly,117,Seattle Mariners,HOU leads 2-0,Luis Castillo,['TBS']
,Lance McCullers Jr.,N,,Bottom,,T-Mobile Park,2022-10-15T20:07:00Z,117,2022-10-15,680,18,Final,Houston Astros,George Kirby,Luis Garcia,2022-10-15 - Houston Astros (1) @ Seattle Mariners (0) (Final),D,1,Seattle Mariners,715756,Houston Astros,0,1,,136,Seattle Mariners,HOU wins 3-0,Penn Murfee,['TBS']
