away_pitcher_note,away_probable_pitcher,doubleheader,home_pitcher_note,inning_state,venue_name,game_datetime,away_id,game_date,venue_id,current_inning,status,away_name,home_probable_pitcher,winning_pitcher,summary,game_type,away_score,home_name,game_id,winning_team,home_score,game_num,save_pitcher,home_id,losing_team,series_status,losing_pitcher,national_broadcasts
,Sandy Alcantara,N,,Bottom,The Ballpark of the Palm Beaches,2022-03-18T22:05:00Z,146,2022-03-18,5000,9,Final,Miami Marlins,Josh Rogers,Sandy Alcantara,2022-03-18 - Miami Marlins (8) @ Washington Nationals (3) (Final),S,8,Washington Nationals,706791,Miami Marlins,3,1,,120,Washington Nationals,MIA wins Spring,Josh Rogers,[]
,Jimmy Endersby,N,,Top,Roger Dean Chevrolet Stadium,2022-03-19T17:05:00Z,117,2022-03-19,2520,9,Final,Houston Astros,Pablo Lopez,Pablo Lopez,2022-03-19 - Houston Astros (2) @ Miami Marlins (10) (Final),S,2,Miami Marlins,706922,Miami Marlins,10,1,,146,Houston Astros,MIA wins Spring,Jimmy Endersby,[]
,Max Scherzer,N,,Top,Roger Dean Chevrolet Stadium,2022-03-21T17:05:00Z,121,2022-03-21,2520,9,Final,New York Mets,Elieser Hernandez,Elieser Hernandez,2022-03-21 - New York Mets (0) @ Miami Marlins (3) (Final),S,0,Miami Marlins,706923,Miami Marlins,3,1,Anthony Bender,146,New York Mets,MIA wins Spring,Max Scherzer,[]
,Jesus Luzardo,N,,Top,Roger Dean Chevrolet Stadium,2022-03-22T17:05:00Z,146,2022-03-22,2520,9,Final,Miami Marlins,Dakota Hudson,Jake Woodford,2022-03-22 - Miami Marlins (3) @ St. Louis Cardinals (4) (Final),S,3,St. Louis Cardinals,706826,St. Louis Cardinals,4,1,Andre Pallante,138,Miami Marlins,STL wins Spring,Richard Bleier,['MLB.tv Free Game']
,Patrick Corbin,N,,Top,Roger Dean Chevrolet Stadium,2022-03-23T17:05:00Z,120,2022-03-23,2520,9,Final,Washington Nationals,Sandy Alcantara,Cody Poteet,2022-03-23 - Washington Nationals (2) @ Miami Marlins (3) (Final),S,2,Miami Marlins,706924,Miami Marlins,3,1,Huascar Brazoban,146,Washington Nationals,MIA wins Spring,Kyle Finnegan,[]
,Will Stewart,N,,Top,Clover Park,2022-03-24T22:10:00Z,146,2022-03-24,2856,9,Final,Miami Marlins,Sean Reid-Foley,Sean Reid-Foley,2022-03-24 - Miami Marlins (3) @ New York Mets (9) (Final),S,3,New York Mets,706896,New York Mets,9,1,,121,Miami Marlins,NYM wins Spring,Will Stewart,['MLB.tv Free Game']
,Trevor Rogers,N,,Bottom,Roger Dean Chevrolet Stadium,2022-03-26T17:05:00Z,146,2022-03-26,2520,9,Final,Miami Marlins,Steven Matz,Trevor Rogers,2022-03-26 - Miami Marlins (9) @ St. Louis Cardinals (2) (Final),S,9,St. Louis Cardinals,706824,Miami Marlins,2,1,,138,St. Louis Cardinals,MIA wins Spring,Steven Matz,[]
,Luis Garcia,N,,Bottom,Roger Dean Chevrolet Stadium,2022-03-27T17:05:00Z,117,2022-03-27,2520,9,Final,Houston Astros,Jesus Luzardo,Peter Solomon,2022-03-27 - Houston Astros (4) @ Miami Marlins (3) (Final),S,4,Miami Marlins,706925,Houston Astros,3,1,Seth Martinez,146,Miami Marlins,HOU wins Spring,Richard Bleier,[]
,Edward Cabrera,N,,Bottom,The Ballpark of the Palm Beaches,2022-03-28T17:05:00Z,146,2022-03-28,5000,9,Final,Miami Marlins,Patrick Corbin,Edward Cabrera,2022-03-28 - Miami Marlins (8) @ Washington Nationals (1) (Final),S,8,Washington Nationals,706788,Miami Marlins,1,1,,120,Washington Nationals,MIA wins Spring,Patrick Corbin,[]
,Chris Bassitt,N,,Bottom,Roger Dean Chevrolet Stadium,2022-03-29T22:40:00Z,121,2022-03-29,2520,9,Final,New York Mets,Pablo Lopez,Chris Bassitt,2022-03-29 - New York Mets (10) @ Miami Marlins (0) (Final),S,10,Miami Marlins,706918,New York Mets,0,1,,146,Miami Marlins,NYM wins Spring,Pablo Lopez,[]
,Drew VerHagen,N,,Top,Roger Dean Chevrolet Stadium,2022-03-31T22:40:00Z,138,2022-03-31,2520,9,Final,St. Louis Cardinals,Trevor Rogers,Anthony Bass,2022-03-31 - St. Louis Cardinals (4) @ Miami Marlins (7) (Final),S,4,Miami Marlins,706917,Miami Marlins,7,1,Aneurys Zabala,146,St. Louis Cardinals,MIA wins Spring,Drew VerHagen,[]
,Jesus Luzardo,N,,Top,The Ballpark of the Palm Beaches,2022-04-01T17:05:00Z,146,2022-04-01,5000,9,Final,Miami Marlins,Luis Garcia,Luis Garcia,2022-04-01 - Miami Marlins (1) @ Houston Astros (2) (Final),S,1,Houston Astros,706956,Houston Astros,2,1,Devin Conn,117,Miami Marlins,HOU wins Spring,Jesus Luzardo,[]
,Joan Adon,N,,,Roger Dean Chevrolet Stadium,2022-04-02T22:40:00Z,120,2022-04-02,2520,,Cancelled,Washington Nationals,Paul Campbell,,2022-04-02 - Washington Nationals @ Miami Marlins (Cancelled),S,0,Miami Marlins,706920,,0,1,,146,,,,[]
,Pablo Lopez,N,,Top,Clover Park,2022-04-03T17:10:00Z,146,2022-04-03,2856,9,Final,Miami Marlins,Chris Bassitt,Chris Bassitt,2022-04-03 - Miami Marlins (4) @ New York Mets (8) (Final),S,4,New York Mets,706891,New York Mets,8,1,Trevor Williams,121,Miami Marlins,NYM wins Spring,Pablo Lopez,[]
,Steven Matz,N,,Bottom,Roger Dean Chevrolet Stadium,2022-04-05T15:05:00Z,138,2022-04-05,2520,9,Final,St. Louis Cardinals,Elieser Hernandez,Steven Matz,2022-04-05 - St. Louis Cardinals (7) @ Miami Marlins (0) (Final),S,7,Miami Marlins,706919,St. Louis Cardinals,0,1,,146,Miami Marlins,STL wins Spring,Richard Bleier,[]
,Sandy Alcantara,N,,Bottom,Oracle Park,2022-04-08T20:35:00Z,146,2022-04-08,2395,10,Final,Miami Marlins,Logan Webb,Jose Alvarez,2022-04-08 - Miami Marlins (5) @ San Francisco Giants (6) (Final),R,5,San Francisco Giants,662124,San Francisco Giants,6,1,,137,Miami Marlins,SF leads 1-0,Anthony Bass,[]
,Pablo Lopez,N,,Bottom,Oracle Park,2022-04-09T20:05:00Z,146,2022-04-09,2395,9,Final,Miami Marlins,Carlos Rodon,Steven Okert,2022-04-09 - Miami Marlins (2) @ San Francisco Giants (1) (Final),R,2,San Francisco Giants,662123,Miami Marlins,1,1,Anthony Bender,137,San Francisco Giants,Series tied 1-1,Jake McGee,[]
,Trevor Rogers,N,,Top,Oracle Park,2022-04-10T20:05:00Z,146,2022-04-10,2395,9,Final,Miami Marlins,Anthony DeSclafani,Jarlin Garcia,2022-04-10 - Miami Marlins (2) @ San Francisco Giants (3) (Final),R,2,San Francisco Giants,662122,San Francisco Giants,3,1,Dominic Leone,137,Miami Marlins,SF wins 2-1,Trevor Rogers,[]
,Elieser Hernandez,N,,Top,Angel Stadium,2022-04-12T01:38:00Z,146,2022-04-11,1,9,Final,Miami Marlins,Michael Lorenzen,Michael Lorenzen,2022-04-11 - Miami Marlins (2) @ Los Angeles Angels (6) (Final),R,2,Los Angeles Angels,661036,Los Angeles Angels,6,1,,108,Miami Marlins,LAA leads 1-0,Elieser Hernandez,['MLBN (out-of-market only)']
,Jesus Luzardo,N,,Bottom,Angel Stadium,2022-04-12T23:07:00Z,146,2022-04-12,1,9,Final,Miami Marlins,Patrick Sandoval,Raisel Iglesias,2022-04-12 - Miami Marlins (3) @ Los Angeles Angels (4) (Final),R,3,Los Angeles Angels,661038,Los Angeles Angels,4,1,,108,Miami Marlins,LAA wins 2-0,Anthony Bender,[]
,Kyle Gibson,N,,Top,loanDepot park,2022-04-14T22:40:00Z,143,2022-04-14,4169,9,Final,Philadelphia Phillies,Sandy Alcantara,Sandy Alcantara,2022-04-14 - Philadelphia Phillies (3) @ Miami Marlins (4) (Final),R,3,Miami Marlins,661418,Miami Marlins,4,1,Anthony Bender,146,Philadelphia Phillies,MIA leads 1-0,Kyle Gibson,[]
,Zach Eflin,N,,Top,loanDepot park,2022-04-15T22:40:00Z,143,2022-04-15,4169,9,Final,Philadelphia Phillies,Pablo Lopez,Pablo Lopez,2022-04-15 - Philadelphia Phillies (1) @ Miami Marlins (7) (Final),R,1,Miami Marlins,661417,Miami Marlins,7,1,,146,Philadelphia Phillies,MIA leads 2-0,Zach Eflin,[]
,Ranger Suarez,N,,Bottom,loanDepot park,2022-04-16T22:10:00Z,143,2022-04-16,4169,9,Final,Philadelphia Phillies,Trevor Rogers,Ranger Suarez,2022-04-16 - Philadelphia Phillies (10) @ Miami Marlins (3) (Final),R,10,Miami Marlins,661416,Philadelphia Phillies,3,1,,146,Miami Marlins,MIA leads 2-1,Trevor Rogers,[]
,Zack Wheeler,N,,Top,loanDepot park,2022-04-17T17:40:00Z,143,2022-04-17,4169,9,Final,Philadelphia Phillies,Elieser Hernandez,Elieser Hernandez,2022-04-17 - Philadelphia Phillies (3) @ Miami Marlins (11) (Final),R,3,Miami Marlins,661415,Miami Marlins,11,1,,146,Philadelphia Phillies,MIA wins 3-1,Zack Wheeler,[]
,Adam Wainwright,N,,Bottom,loanDepot park,2022-04-19T22:40:00Z,138,2022-04-19,4169,9,Final,St. Louis Cardinals,Jesus Luzardo,Adam Wainwright,2022-04-19 - St. Louis Cardinals (5) @ Miami Marlins (1) (Final),R,5,Miami Marlins,661405,St. Louis Cardinals,1,1,,146,Miami Marlins,STL leads 1-0,Jesus Luzardo,[]
,Miles Mikolas,N,,Bottom,loanDepot park,2022-04-20T22:40:00Z,138,2022-04-20,4169,9,Final,St. Louis Cardinals,Sandy Alcantara,Genesis Cabrera,2022-04-20 - St. Louis Cardinals (2) @ Miami Marlins (0) (Final),R,2,Miami Marlins,661404,St. Louis Cardinals,0,1,Giovanny Gallegos,146,Miami Marlins,STL wins 2-0,Anthony Bender,[]
,Jordan Hicks,N,,Top,loanDepot park,2022-04-21T22:40:00Z,138,2022-04-21,4169,9,Final,St. Louis Cardinals,Pablo Lopez,Pablo Lopez,2022-04-21 - St. Louis Cardinals (0) @ Miami Marlins (5) (Final),R,0,Miami Marlins,661391,Miami Marlins,5,1,,146,St. Louis Cardinals,STL wins 2-1,Jordan Hicks,['MLBN (out-of-market only)']
,Trevor Rogers,N,,Top,Truist Park,2022-04-22T23:20:00Z,146,2022-04-22,4705,9,Final,Miami Marlins,Kyle Wright,Kyle Wright,2022-04-22 - Miami Marlins (0) @ Atlanta Braves (3) (Final),R,0,Atlanta Braves,661569,Atlanta Braves,3,1,Kenley Jansen,144,Miami Marlins,ATL leads 1-0,Trevor Rogers,[]
,Elieser Hernandez,N,,Bottom,Truist Park,2022-04-23T23:20:00Z,146,2022-04-23,4705,9,Final,Miami Marlins,Ian Anderson,Steven Okert,2022-04-23 - Miami Marlins (9) @ Atlanta Braves (7) (Final),R,9,Atlanta Braves,661568,Miami Marlins,7,1,Tanner Scott,144,Atlanta Braves,Series tied 1-1,Spencer Strider,[]
,Jesus Luzardo,N,,Bottom,Truist Park,2022-04-24T17:35:00Z,146,2022-04-24,4705,9,Final,Miami Marlins,Bryce Elder,Jesus Luzardo,2022-04-24 - Miami Marlins (5) @ Atlanta Braves (4) (Final),R,5,Atlanta Braves,661590,Miami Marlins,4,1,Louis Head,144,Atlanta Braves,MIA wins 2-1,Bryce Elder,[]
,Sandy Alcantara,N,,Bottom,Nationals Park,2022-04-26T23:05:00Z,146,2022-04-26,3309,9,Final,Miami Marlins,Josiah Gray,Sandy Alcantara,2022-04-26 - Miami Marlins (5) @ Washington Nationals (2) (Final),R,5,Washington Nationals,662540,Miami Marlins,2,1,Anthony Bender,120,Washington Nationals,MIA leads 1-0,Josiah Gray,[]
,Pablo Lopez,N,,Bottom,Nationals Park,2022-04-27T23:05:00Z,146,2022-04-27,3309,9,Final,Miami Marlins,Erick Fedde,Pablo Lopez,2022-04-27 - Miami Marlins (2) @ Washington Nationals (1) (Final),R,2,Washington Nationals,662546,Miami Marlins,1,1,Anthony Bender,120,Washington Nationals,MIA wins 2-0,Erick Fedde,[]
,Trevor Rogers,N,,Bottom,Nationals Park,2022-04-28T17:05:00Z,146,2022-04-28,3309,9,Final,Miami Marlins,Patrick Corbin,Trevor Rogers,2022-04-28 - Miami Marlins (3) @ Washington Nationals (2) (Final),R,3,Washington Nationals,662538,Miami Marlins,2,1,Cole Sulser,120,Washington Nationals,MIA wins 3-0,Patrick Corbin,['MLB.tv Free Game']
,Matt Brash,N,,Top,loanDepot park,2022-04-29T22:40:00Z,136,2022-04-29,4169,9,Final,Seattle Mariners,Elieser Hernandez,Elieser Hernandez,2022-04-29 - Seattle Mariners (6) @ Miami Marlins (8) (Final),R,6,Miami Marlins,661390,Miami Marlins,8,1,Anthony Bender,146,Seattle Mariners,MIA leads 1-0,Matt Brash,[]
,Robbie Ray,N,,Top,loanDepot park,2022-04-30T22:10:00Z,136,2022-04-30,4169,9,Final,Seattle Mariners,Jesus Luzardo,Jesus Luzardo,2022-04-30 - Seattle Mariners (1) @ Miami Marlins (3) (Final),R,1,Miami Marlins,661389,Miami Marlins,3,1,Anthony Bender,146,Seattle Mariners,MIA wins 2-0,Robbie Ray,[]
,Logan Gilbert,N,,Bottom,loanDepot park,2022-05-01T17:40:00Z,136,2022-05-01,4169,9,Final,Seattle Mariners,Sandy Alcantara,Logan Gilbert,2022-05-01 - Seattle Mariners (7) @ Miami Marlins (3) (Final),R,7,Miami Marlins,661365,Seattle Mariners,3,1,,146,Miami Marlins,MIA wins 2-1,Sandy Alcantara,[]
,Zac Gallen,N,,Bottom,loanDepot park,2022-05-02T22:40:00Z,109,2022-05-02,4169,9,Final,Arizona Diamondbacks,Pablo Lopez,Zac Gallen,2022-05-02 - Arizona Diamondbacks (5) @ Miami Marlins (4) (Final),R,5,Miami Marlins,661362,Arizona Diamondbacks,4,1,Ian Kennedy,146,Miami Marlins,AZ leads 1-0,Pablo Lopez,[]
,Humberto Castellanos,N,,Bottom,loanDepot park,2022-05-03T22:40:00Z,109,2022-05-03,4169,9,Final,Arizona Diamondbacks,Trevor Rogers,Humberto Castellanos,2022-05-03 - Arizona Diamondbacks (5) @ Miami Marlins (4) (Final),R,5,Miami Marlins,661364,Arizona Diamondbacks,4,1,Joe Mantiply,146,Miami Marlins,AZ wins 2-0,Trevor Rogers,[]
,Madison Bumgarner,N,,Bottom,loanDepot park,2022-05-04T16:40:00Z,109,2022-05-04,4169,9,Final,Arizona Diamondbacks,Elieser Hernandez,Keynan Middleton,2022-05-04 - Arizona Diamondbacks (8) @ Miami Marlins (7) (Final),R,8,Miami Marlins,661363,Arizona Diamondbacks,7,1,Ian Kennedy,146,Miami Marlins,AZ wins 3-0,Anthony Bender,[]
,Jesus Luzardo,N,,Top,Petco Park,2022-05-06T01:40:00Z,146,2022-05-05,2680,9,Final,Miami Marlins,Nick Martinez,Nick Martinez,2022-05-05 - Miami Marlins (1) @ San Diego Padres (2) (Final),R,1,San Diego Padres,662262,San Diego Padres,2,1,Taylor Rogers,135,Miami Marlins,SD leads 1-0,Jesus Luzardo,[]
,Sandy Alcantara,N,,Top,Petco Park,2022-05-07T01:40:00Z,146,2022-05-06,2680,9,Final,Miami Marlins,Yu Darvish,Yu Darvish,2022-05-06 - Miami Marlins (2) @ San Diego Padres (3) (Final),R,2,San Diego Padres,662272,San Diego Padres,3,1,Steven Wilson,135,Miami Marlins,SD leads 2-0,Sandy Alcantara,['MLB.tv Free Game']
,Pablo Lopez,N,,Bottom,Petco Park,2022-05-08T00:40:00Z,146,2022-05-07,2680,9,Final,Miami Marlins,Sean Manaea,Pablo Lopez,2022-05-07 - Miami Marlins (8) @ San Diego Padres (0) (Final),R,8,San Diego Padres,662261,Miami Marlins,0,1,,135,San Diego Padres,SD leads 2-1,Sean Manaea,['MLB.tv Free Game']
,Trevor Rogers,N,,Bottom,Petco Park,2022-05-08T20:10:00Z,146,2022-05-08,2680,9,Final,Miami Marlins,Joe Musgrove,Robert Suarez,2022-05-08 - Miami Marlins (2) @ San Diego Padres (3) (Final),R,2,San Diego Padres,662260,San Diego Padres,3,1,,135,Miami Marlins,SD wins 3-1,Cole Sulser,['MLB.tv Free Game']
,Elieser Hernandez,N,,Top,Chase Field,2022-05-10T01:40:00Z,146,2022-05-09,15,9,Final,Miami Marlins,Humberto Castellanos,Kyle Nelson,2022-05-09 - Miami Marlins (3) @ Arizona Diamondbacks (4) (Final),R,3,Arizona Diamondbacks,663366,Arizona Diamondbacks,4,1,Mark Melancon,109,Miami Marlins,AZ leads 1-0,Elieser Hernandez,[]
,Jesus Luzardo,N,,Top,Chase Field,2022-05-11T01:40:00Z,146,2022-05-10,15,9,Final,Miami Marlins,Madison Bumgarner,Madison Bumgarner,2022-05-10 - Miami Marlins (3) @ Arizona Diamondbacks (9) (Final),R,3,Arizona Diamondbacks,663350,Arizona Diamondbacks,9,1,,109,Miami Marlins,AZ wins 2-0,Jesus Luzardo,[]
,Sandy Alcantara,N,,Bottom,Chase Field,2022-05-11T19:40:00Z,146,2022-05-11,15,9,Final,Miami Marlins,Merrill Kelly,Anthony Bass,2022-05-11 - Miami Marlins (11) @ Arizona Diamondbacks (3) (Final),R,11,Arizona Diamondbacks,663358,Miami Marlins,3,1,,109,Arizona Diamondbacks,AZ wins 2-1,Mark Melancon,[]
,Corbin Burnes,N,,Bottom,loanDepot park,2022-05-13T22:40:00Z,158,2022-05-13,4169,9,Final,Milwaukee Brewers,Pablo Lopez,Devin Williams,2022-05-13 - Milwaukee Brewers (2) @ Miami Marlins (1) (Final),R,2,Miami Marlins,661361,Milwaukee Brewers,1,1,Josh Hader,146,Miami Marlins,MIL leads 1-0,Tanner Scott,[]
,Eric Lauer,N,,Top,loanDepot park,2022-05-14T22:10:00Z,158,2022-05-14,4169,9,Final,Milwaukee Brewers,Trevor Rogers,Trevor Rogers,2022-05-14 - Milwaukee Brewers (3) @ Miami Marlins (9) (Final),R,3,Miami Marlins,661414,Miami Marlins,9,1,,146,Milwaukee Brewers,Series tied 1-1,Eric Lauer,[]
,Brandon Woodruff,N,,Bottom,loanDepot park,2022-05-15T17:40:00Z,158,2022-05-15,4169,9,Final,Milwaukee Brewers,Elieser Hernandez,Brandon Woodruff,2022-05-15 - Milwaukee Brewers (7) @ Miami Marlins (3) (Final),R,7,Miami Marlins,661403,Milwaukee Brewers,3,1,Aaron Ashby,146,Miami Marlins,MIL wins 2-1,Elieser Hernandez,[]
,Aaron Sanchez,N,,Top,loanDepot park,2022-05-16T22:40:00Z,120,2022-05-16,4169,9,Final,Washington Nationals,Sandy Alcantara,Sandy Alcantara,2022-05-16 - Washington Nationals (2) @ Miami Marlins (8) (Final),R,2,Miami Marlins,661402,Miami Marlins,8,1,,146,Washington Nationals,MIA leads 1-0,Aaron Sanchez,[]
,Joan Adon,N,,Top,loanDepot park,2022-05-17T22:40:00Z,120,2022-05-17,4169,9,Final,Washington Nationals,Cody Poteet,Anthony Bender,2022-05-17 - Washington Nationals (1) @ Miami Marlins (5) (Final),R,1,Miami Marlins,661401,Miami Marlins,5,1,,146,Washington Nationals,MIA wins 2-0,Joan Adon,[]
