away_pitcher_note,away_probable_pitcher,doubleheader,home_pitcher_note,inning_state,venue_name,game_datetime,away_id,game_date,venue_id,current_inning,status,away_name,home_probable_pitcher,summary,winning_pitcher,game_type,away_score,home_name,game_id,winning_team,home_score,game_num,save_pitcher,home_id,losing_team,series_status,losing_pitcher,national_broadcasts
,Michael Kelly,N,,Bottom,Publix Field at Joker Marchant Stadium,2022-03-18T17:05:00Z,143,2022-03-18,2511,9,Completed Early,Philadelphia Phillies,Eduardo Rodriguez,2022-03-18 - Philadelphia Phillies @ Detroit Tigers (Completed Early),,S,6,Detroit Tigers,706967,,6,1,,116,,,,['MLB.tv Free Game']
,Nick Allgeyer,N,,Top,BayCare Ballpark,2022-03-19T17:05:00Z,141,2022-03-19,2700,9,Final,Toronto Blue Jays,Aaron Nola,2022-03-19 - Toronto Blue Jays (2) @ Philadelphia Phillies (3) (Final),Erik Miller,S,2,Philadelphia Phillies,706872,Philadelphia Phillies,3,1,Brian Marconi,143,Toronto Blue Jays,PHI wins Spring,Ryan Borucki,"['MLBN', 'MLB.tv Free Game']"
,Kyle Gibson,N,,Top,CoolToday Park,2022-03-20T17:05:00Z,143,2022-03-20,5380,9,Final,Philadelphia Phillies,Kyle Muller,2022-03-20 - Philadelphia Phillies (1) @ Atlanta Braves (5) (Final),Allan Winans,S,1,Atlanta Braves,707040,Atlanta Braves,5,1,,144,Philadelphia Phillies,ATL wins Spring,James Marvel,[]
,Hans Crouse,N,,Top,George M. Steinbrenner Field,2022-03-21T17:05:00Z,143,2022-03-21,2523,9,Final,Philadelphia Phillies,Jameson Taillon,2022-03-21 - Philadelphia Phillies (2) @ New York Yankees (5) (Final),Jameson Taillon,S,2,New York Yankees,706889,New York Yankees,5,1,Greg Weissert,147,Philadelphia Phillies,NYY wins Spring,Hans Crouse,['MLB.tv Free Game']
,Tyler Alexander,N,,Top,BayCare Ballpark,2022-03-22T17:05:00Z,116,2022-03-22,2700,9,Final,Detroit Tigers,Bailey Falter,2022-03-22 - Detroit Tigers (2) @ Philadelphia Phillies (7) (Final),Brad Hand,S,2,Philadelphia Phillies,706866,Philadelphia Phillies,7,1,,143,Detroit Tigers,PHI wins Spring,Drew Hutchison,['MLB.tv Free Game']
,Jose Berrios,N,,Top,BayCare Ballpark,2022-03-23T17:05:00Z,141,2022-03-23,2700,9,Final,Toronto Blue Jays,Cristopher Sanchez,2022-03-23 - Toronto Blue Jays (7) @ Philadelphia Phillies (8) (Final),Cristopher Sanchez,S,7,Philadelphia Phillies,706867,Philadelphia Phillies,8,1,Francisco Morales,143,Toronto Blue Jays,PHI wins Spring,Jose Berrios,['MLB.tv Free Game']
,Aaron Nola,N,,Bottom,LECOM Park,2022-03-24T17:05:00Z,143,2022-03-24,2526,5,Completed Early: Rain,Philadelphia Phillies,Mitch Keller,2022-03-24 - Philadelphia Phillies @ Pittsburgh Pirates (Completed Early: Rain),,S,3,Pittsburgh Pirates,706857,,3,1,,134,,,,['MLB.tv Free Game']
,Luis Severino,N,,Top,BayCare Ballpark,2022-03-25T17:05:00Z,147,2022-03-25,2700,9,Final,New York Yankees,Kyle Gibson,2022-03-25 - New York Yankees (5) @ Philadelphia Phillies (6) (Final),Seranthony Dominguez,S,5,Philadelphia Phillies,706870,Philadelphia Phillies,6,1,Andrew Bellatti,143,New York Yankees,PHI wins Spring,Ryan Weber,[]
,Zach Eflin,N,,Top,Publix Field at Joker Marchant Stadium,2022-03-26T17:05:00Z,143,2022-03-26,2511,9,Final,Philadelphia Phillies,Matt Manning,2022-03-26 - Philadelphia Phillies (8) @ Detroit Tigers (14) (Final),Michael Fulmer,S,8,Detroit Tigers,706959,Detroit Tigers,14,1,,116,Philadelphia Phillies,DET wins Spring,Jeff Singer,[]
,Bailey Falter,N,,Bottom,TD Ballpark,2022-03-27T17:07:00Z,143,2022-03-27,2536,9,Final,Philadelphia Phillies,Yusei Kikuchi,2022-03-27 - Philadelphia Phillies (10) @ Toronto Blue Jays (5) (Final),Bailey Falter,S,10,Toronto Blue Jays,706796,Philadelphia Phillies,5,1,,141,Toronto Blue Jays,PHI wins Spring,Yusei Kikuchi,[]
,Dean Kremer,N,,Top,BayCare Ballpark,2022-03-28T17:05:00Z,110,2022-03-28,2700,9,Final,Baltimore Orioles,Cristopher Sanchez,2022-03-28 - Baltimore Orioles (1) @ Philadelphia Phillies (7) (Final),Cristopher Sanchez,S,1,Philadelphia Phillies,706869,Philadelphia Phillies,7,1,,143,Baltimore Orioles,PHI wins Spring,Dean Kremer,[]
,Aaron Nola,N,,Top,George M. Steinbrenner Field,2022-03-29T17:05:00Z,143,2022-03-29,2523,9,Final,Philadelphia Phillies,Clarke Schmidt,2022-03-29 - Philadelphia Phillies (2) @ New York Yankees (14) (Final),Clarke Schmidt,S,2,New York Yankees,707065,New York Yankees,14,1,,147,Philadelphia Phillies,NYY wins Spring,Aaron Nola,[]
,Tarik Skubal,N,,Bottom,BayCare Ballpark,2022-03-30T17:05:00Z,116,2022-03-30,2700,9,Final,Detroit Tigers,Kyle Gibson,2022-03-30 - Detroit Tigers (7) @ Philadelphia Phillies (1) (Final),Tarik Skubal,S,7,Philadelphia Phillies,706868,Detroit Tigers,1,1,,143,Philadelphia Phillies,DET wins Spring,Kyle Gibson,[]
,Jameson Taillon,N,,Top,BayCare Ballpark,2022-03-31T17:05:00Z,147,2022-03-31,2700,9,Final,New York Yankees,Zach Eflin,2022-03-31 - New York Yankees (3) @ Philadelphia Phillies (5) (Final),Zach Eflin,S,3,Philadelphia Phillies,706864,Philadelphia Phillies,5,1,Cam Bedrosian,143,New York Yankees,PHI wins Spring,Jameson Taillon,[]
,Ranger Suarez,N,,Top,Ed Smith Stadium,2022-04-01T17:05:00Z,143,2022-04-01,2508,9,Final,Philadelphia Phillies,Jordan Lyles,2022-04-01 - Philadelphia Phillies (2) @ Baltimore Orioles (3) (Final),Jordan Lyles,S,2,Baltimore Orioles,707024,Baltimore Orioles,3,1,Travis Lakins Sr.,110,Philadelphia Phillies,BAL wins Spring,Ranger Suarez,[]
,Andrew Bellatti,N,,Top,TD Ballpark,2022-04-02T17:07:00Z,143,2022-04-02,2536,6,Completed Early: Rain,Philadelphia Phillies,Jose Berrios,2022-04-02 - Philadelphia Phillies @ Toronto Blue Jays (Completed Early: Rain),,S,2,Toronto Blue Jays,706794,,2,1,,141,,,,[]
,Casey Mize,N,,Top,BayCare Ballpark,2022-04-03T17:05:00Z,116,2022-04-03,2700,9,Final,Detroit Tigers,Aaron Nola,2022-04-03 - Detroit Tigers (7) @ Philadelphia Phillies (8) (Final),Jonathan Hennigan,S,7,Philadelphia Phillies,706865,Philadelphia Phillies,8,1,Michael Kelly,143,Detroit Tigers,PHI wins Spring,Jose Cisnero,[]
,Kyle Gibson,N,,Top,George M. Steinbrenner Field,2022-04-04T17:05:00Z,143,2022-04-04,2523,9,Final,Philadelphia Phillies,JP Sears,2022-04-04 - Philadelphia Phillies (2) @ New York Yankees (5) (Final),Chad Green,S,2,New York Yankees,706884,New York Yankees,5,1,Aroldis Chapman,147,Philadelphia Phillies,NYY wins Spring,Seranthony Dominguez,[]
,Zach Thompson,N,,Top,BayCare Ballpark,2022-04-05T16:05:00Z,134,2022-04-05,2700,9,Final,Pittsburgh Pirates,Zach Eflin,2022-04-05 - Pittsburgh Pirates (1) @ Philadelphia Phillies (5) (Final),Zach Eflin,S,1,Philadelphia Phillies,706862,Philadelphia Phillies,5,1,,143,Pittsburgh Pirates,PHI wins Spring,Zach Thompson,[]
,Ranger Suarez,N,,Bottom,Tropicana Field,2022-04-06T16:35:00Z,143,2022-04-06,12,9,Final,Philadelphia Phillies,Luis Patino,2022-04-06 - Philadelphia Phillies (9) @ Tampa Bay Rays (2) (Final),Ranger Suarez,S,9,Tampa Bay Rays,706810,Philadelphia Phillies,2,1,,139,Tampa Bay Rays,PHI wins Spring,Luis Patino,[]
,Frankie Montas,N,,Top,Citizens Bank Park,2022-04-08T19:05:00Z,133,2022-04-08,2681,9,Final,Oakland Athletics,Aaron Nola,2022-04-08 - Oakland Athletics (5) @ Philadelphia Phillies (9) (Final),Aaron Nola,R,5,Philadelphia Phillies,661131,Philadelphia Phillies,9,1,,143,Oakland Athletics,PHI leads 1-0,Frankie Montas,['MLBN']
,Cole Irvin,N,,Top,Citizens Bank Park,2022-04-09T20:05:00Z,133,2022-04-09,2681,9,Final,Oakland Athletics,Kyle Gibson,2022-04-09 - Oakland Athletics (2) @ Philadelphia Phillies (4) (Final),Kyle Gibson,R,2,Philadelphia Phillies,661130,Philadelphia Phillies,4,1,Corey Knebel,143,Oakland Athletics,PHI wins 2-0,Cole Irvin,[]
,Daulton Jefferies,N,,Bottom,Citizens Bank Park,2022-04-10T17:05:00Z,133,2022-04-10,2681,9,Final,Oakland Athletics,Zach Eflin,2022-04-10 - Oakland Athletics (4) @ Philadelphia Phillies (1) (Final),Daulton Jefferies,R,4,Philadelphia Phillies,661129,Oakland Athletics,1,1,,143,Philadelphia Phillies,PHI wins 2-1,Bailey Falter,[]
,Taijuan Walker,N,,Top,Citizens Bank Park,2022-04-11T22:45:00Z,121,2022-04-11,2681,9,Final,New York Mets,Ranger Suarez,2022-04-11 - New York Mets (4) @ Philadelphia Phillies (5) (Final),Seranthony Dominguez,R,4,Philadelphia Phillies,661637,Philadelphia Phillies,5,1,Brad Hand,143,New York Mets,PHI leads 1-0,Seth Lugo,['FS1']
,Tylor Megill,N,,Bottom,Citizens Bank Park,2022-04-12T22:45:00Z,121,2022-04-12,2681,9,Final,New York Mets,Zack Wheeler,2022-04-12 - New York Mets (2) @ Philadelphia Phillies (0) (Final),Tylor Megill,R,2,Philadelphia Phillies,661636,New York Mets,0,1,Edwin Diaz,143,Philadelphia Phillies,Series tied 1-1,Zack Wheeler,['MLBN']
,Max Scherzer,N,,Bottom,Citizens Bank Park,2022-04-13T17:05:00Z,121,2022-04-13,2681,9,Final,New York Mets,Aaron Nola,2022-04-13 - New York Mets (9) @ Philadelphia Phillies (6) (Final),Max Scherzer,R,9,Philadelphia Phillies,661643,New York Mets,6,1,,143,Philadelphia Phillies,NYM wins 2-1,Aaron Nola,[]
,Kyle Gibson,N,,Top,loanDepot park,2022-04-14T22:40:00Z,143,2022-04-14,4169,9,Final,Philadelphia Phillies,Sandy Alcantara,2022-04-14 - Philadelphia Phillies (3) @ Miami Marlins (4) (Final),Sandy Alcantara,R,3,Miami Marlins,661418,Miami Marlins,4,1,Anthony Bender,146,Philadelphia Phillies,MIA leads 1-0,Kyle Gibson,[]
,Zach Eflin,N,,Top,loanDepot park,2022-04-15T22:40:00Z,143,2022-04-15,4169,9,Final,Philadelphia Phillies,Pablo Lopez,2022-04-15 - Philadelphia Phillies (1) @ Miami Marlins (7) (Final),Pablo Lopez,R,1,Miami Marlins,661417,Miami Marlins,7,1,,146,Philadelphia Phillies,MIA leads 2-0,Zach Eflin,[]
,Ranger Suarez,N,,Bottom,loanDepot park,2022-04-16T22:10:00Z,143,2022-04-16,4169,9,Final,Philadelphia Phillies,Trevor Rogers,2022-04-16 - Philadelphia Phillies (10) @ Miami Marlins (3) (Final),Ranger Suarez,R,10,Miami Marlins,661416,Philadelphia Phillies,3,1,,146,Miami Marlins,MIA leads 2-1,Trevor Rogers,[]
,Zack Wheeler,N,,Top,loanDepot park,2022-04-17T17:40:00Z,143,2022-04-17,4169,9,Final,Philadelphia Phillies,Elieser Hernandez,2022-04-17 - Philadelphia Phillies (3) @ Miami Marlins (11) (Final),Elieser Hernandez,R,3,Miami Marlins,661415,Miami Marlins,11,1,,146,Philadelphia Phillies,MIA wins 3-1,Zack Wheeler,[]
,Aaron Nola,N,,Top,Coors Field,2022-04-19T00:40:00Z,143,2022-04-18,19,9,Final,Philadelphia Phillies,Chad Kuhl,2022-04-18 - Philadelphia Phillies (1) @ Colorado Rockies (4) (Final),Chad Kuhl,R,1,Colorado Rockies,662929,Colorado Rockies,4,1,Alex Colome,115,Philadelphia Phillies,COL leads 1-0,Aaron Nola,[]
,Kyle Gibson,N,,Top,Coors Field,2022-04-20T00:40:00Z,143,2022-04-19,19,9,Final,Philadelphia Phillies,Kyle Freeland,2022-04-19 - Philadelphia Phillies (5) @ Colorado Rockies (6) (Final),Justin Lawrence,R,5,Colorado Rockies,662925,Colorado Rockies,6,1,Daniel Bard,115,Philadelphia Phillies,COL wins 2-0,Seranthony Dominguez,[]
,Zach Eflin,N,,Bottom,Coors Field,2022-04-20T19:10:00Z,143,2022-04-20,19,9,Final,Philadelphia Phillies,German Marquez,2022-04-20 - Philadelphia Phillies (9) @ Colorado Rockies (6) (Final),Brad Hand,R,9,Colorado Rockies,662924,Philadelphia Phillies,6,1,Corey Knebel,115,Colorado Rockies,COL wins 2-1,Jhoulys Chacin,['MLBN (out-of-market only)']
,Freddy Peralta,N,,Top,Citizens Bank Park,2022-04-22T23:05:00Z,158,2022-04-22,2681,9,Final,Milwaukee Brewers,Ranger Suarez,2022-04-22 - Milwaukee Brewers (2) @ Philadelphia Phillies (4) (Final),Nick Nelson,R,2,Philadelphia Phillies,661621,Philadelphia Phillies,4,1,Corey Knebel,143,Milwaukee Brewers,PHI leads 1-0,Aaron Ashby,[]
,Adrian Houser,N,,Bottom,Citizens Bank Park,2022-04-23T20:05:00Z,158,2022-04-23,2681,9,Final,Milwaukee Brewers,Zack Wheeler,2022-04-23 - Milwaukee Brewers (5) @ Philadelphia Phillies (3) (Final),Adrian Houser,R,5,Philadelphia Phillies,661620,Milwaukee Brewers,3,1,Josh Hader,143,Philadelphia Phillies,Series tied 1-1,Zack Wheeler,[]
,Eric Lauer,N,,Bottom,Citizens Bank Park,2022-04-24T23:08:00Z,158,2022-04-24,2681,9,Final,Milwaukee Brewers,Aaron Nola,2022-04-24 - Milwaukee Brewers (1) @ Philadelphia Phillies (0) (Final),Devin Williams,R,1,Philadelphia Phillies,661640,Milwaukee Brewers,0,1,Josh Hader,143,Philadelphia Phillies,MIL wins 2-1,Corey Knebel,['ESPN']
,Kyle Freeland,N,,Top,Citizens Bank Park,2022-04-25T22:45:00Z,115,2022-04-25,2681,9,Final,Colorado Rockies,Kyle Gibson,2022-04-25 - Colorado Rockies (2) @ Philadelphia Phillies (8) (Final),Kyle Gibson,R,2,Philadelphia Phillies,661639,Philadelphia Phillies,8,1,,143,Colorado Rockies,PHI leads 1-0,Kyle Freeland,[]
,German Marquez,N,,Top,Citizens Bank Park,2022-04-26T22:45:00Z,115,2022-04-26,2681,9,Final,Colorado Rockies,Zach Eflin,2022-04-26 - Colorado Rockies (3) @ Philadelphia Phillies (10) (Final),Zach Eflin,R,3,Philadelphia Phillies,661567,Philadelphia Phillies,10,1,,143,Colorado Rockies,PHI leads 2-0,German Marquez,[]
,Ryan Feltner,N,,Top,Citizens Bank Park,2022-04-27T22:45:00Z,115,2022-04-27,2681,9,Final,Colorado Rockies,Ranger Suarez,2022-04-27 - Colorado Rockies (3) @ Philadelphia Phillies (7) (Final),Ranger Suarez,R,3,Philadelphia Phillies,661638,Philadelphia Phillies,7,1,,143,Colorado Rockies,PHI wins 3-0,Ryan Feltner,[]
,Austin Gomber,N,,Top,Citizens Bank Park,2022-04-28T17:05:00Z,115,2022-04-28,2681,9,Final,Colorado Rockies,Zack Wheeler,2022-04-28 - Colorado Rockies (1) @ Philadelphia Phillies (7) (Final),Zack Wheeler,R,1,Philadelphia Phillies,661641,Philadelphia Phillies,7,1,,143,Colorado Rockies,PHI wins 4-0,Austin Gomber,['MLBN (out-of-market only)']
,Aaron Nola,N,,Top,Citi Field,2022-04-29T23:10:00Z,143,2022-04-29,3289,9,Final,Philadelphia Phillies,Tylor Megill,2022-04-29 - Philadelphia Phillies (0) @ New York Mets (3) (Final),Tylor Megill,R,0,New York Mets,662592,New York Mets,3,1,Edwin Diaz,121,Philadelphia Phillies,NYM leads 1-0,Aaron Nola,[]
,Kyle Gibson,N,,Bottom,Citi Field,2022-04-30T23:10:00Z,143,2022-04-30,3289,9,Final,Philadelphia Phillies,Taijuan Walker,2022-04-30 - Philadelphia Phillies (4) @ New York Mets (1) (Final),James Norwood,R,4,New York Mets,662591,Philadelphia Phillies,1,1,Corey Knebel,121,New York Mets,Series tied 1-1,Adam Ottavino,['FS1']
,Zach Eflin,N,,Top,Citi Field,2022-05-01T23:08:00Z,143,2022-05-01,3289,9,Final,Philadelphia Phillies,Max Scherzer,2022-05-01 - Philadelphia Phillies (6) @ New York Mets (10) (Final),Max Scherzer,R,6,New York Mets,662579,New York Mets,10,1,,121,Philadelphia Phillies,NYM wins 2-1,Zach Eflin,['ESPN']
,Jon Gray,N,,Bottom,Citizens Bank Park,2022-05-03T22:45:00Z,140,2022-05-03,2681,9,Final,Texas Rangers,Ranger Suarez,2022-05-03 - Texas Rangers (6) @ Philadelphia Phillies (4) (Final),Brock Burke,R,6,Philadelphia Phillies,661635,Texas Rangers,4,1,Joe Barlow,143,Philadelphia Phillies,TEX leads 1-0,Ranger Suarez,[]
,Martin Perez,N,,Bottom,Citizens Bank Park,2022-05-04T22:45:00Z,140,2022-05-04,2681,10,Final,Texas Rangers,Zack Wheeler,2022-05-04 - Texas Rangers (2) @ Philadelphia Phillies (1) (Final),Matt Bush,R,2,Philadelphia Phillies,661634,Texas Rangers,1,1,Joe Barlow,143,Philadelphia Phillies,TEX wins 2-0,Brad Hand,[]
,Taijuan Walker,N,,Bottom,Citizens Bank Park,2022-05-05T22:45:00Z,121,2022-05-05,2681,9,Final,New York Mets,Aaron Nola,2022-05-05 - New York Mets (8) @ Philadelphia Phillies (7) (Final),Adonis Medina,R,8,Philadelphia Phillies,661619,New York Mets,7,1,Edwin Diaz,143,Philadelphia Phillies,NYM leads 1-0,Corey Knebel,['MLBN (out-of-market only)']
,Max Scherzer,N,,,Citizens Bank Park,2022-05-06T23:05:00Z,121,2022-05-06,2681,,Postponed,New York Mets,Kyle Gibson,2022-05-06 - New York Mets @ Philadelphia Phillies (Postponed),,R,0,Philadelphia Phillies,661628,,0,1,,143,,NYM leads 2-0,,[]
,Max Scherzer,N,,,Citizens Bank Park,2022-05-07T20:05:00Z,121,2022-05-07,2681,,Postponed,New York Mets,Kyle Gibson,2022-05-07 - New York Mets @ Philadelphia Phillies (Postponed),,R,0,Philadelphia Phillies,661627,,0,1,,143,,NYM wins 2-1,,[]
,Max Scherzer,Y,,Top,Citizens Bank Park,2022-05-08T16:35:00Z,121,2022-05-08,2681,9,Final,New York Mets,Kyle Gibson,2022-05-08 - New York Mets (2) @ Philadelphia Phillies (3) (Final),Kyle Gibson,R,2,Philadelphia Phillies,661626,Philadelphia Phillies,3,1,Corey Knebel,143,New York Mets,Series tied 1-1,Max Scherzer,['MLB.tv Free Game']
,Chris Bassitt,Y,,Bottom,Citizens Bank Park,2022-05-08T16:40:00Z,121,2022-05-08,2681,9,Final,New York Mets,Cristopher Sanchez,2022-05-08 - New York Mets (6) @ Philadelphia Phillies (1) (Final),Chris Bassitt,R,6,Philadelphia Phillies,661627,New York Mets,1,2,,143,Philadelphia Phillies,NYM wins 2-1,Cristopher Sanchez,['MLB.tv Free Game']
,Ranger Suarez,N,,Bottom,T-Mobile Park,2022-05-10T01:40:00Z,143,2022-05-09,680,9,Final,Philadelphia Phillies,Chris Flexen,2022-05-09 - Philadelphia Phillies (9) @ Seattle Mariners (0) (Final),Ranger Suarez,R,9,Seattle Mariners,662158,Philadelphia Phillies,0,1,,136,Seattle Mariners,PHI leads 1-0,Chris Flexen,[]
,Aaron Nola,N,,Top,T-Mobile Park,2022-05-11T01:40:00Z,143,2022-05-10,680,9,Final,Philadelphia Phillies,Robbie Ray,2022-05-10 - Philadelphia Phillies (4) @ Seattle Mariners (5) (Final),Robbie Ray,R,4,Seattle Mariners,662157,Seattle Mariners,5,1,Paul Sewald,136,Philadelphia Phillies,Series tied 1-1,Aaron Nola,[]
,Bailey Falter,N,,Bottom,T-Mobile Park,2022-05-11T19:40:00Z,143,2022-05-11,680,9,Final,Philadelphia Phillies,Logan Gilbert,2022-05-11 - Philadelphia Phillies (4) @ Seattle Mariners (2) (Final),Seranthony Dominguez,R,4,Seattle Mariners,662176,Philadelphia Phillies,2,1,Corey Knebel,136,Seattle Mariners,PHI wins 2-1,Logan Gilbert,['MLBN (out-of-market only)']
,Zack Wheeler,N,,Bottom,Dodger Stadium,2022-05-13T02:10:00Z,143,2022-05-12,22,9,Final,Philadelphia Phillies,Tyler Anderson,2022-05-12 - Philadelphia Phillies (9) @ Los Angeles Dodgers (7) (Final),Andrew Bellatti,R,9,Los Angeles Dodgers,662706,Philadelphia Phillies,7,1,Corey Knebel,119,Los Angeles Dodgers,PHI leads 1-0,Daniel Hudson,[]
,Kyle Gibson,N,,Bottom,Dodger Stadium,2022-05-14T02:10:00Z,143,2022-05-13,22,10,Final,Philadelphia Phillies,Walker Buehler,2022-05-13 - Philadelphia Phillies (12) @ Los Angeles Dodgers (10) (Final),Jeurys Familia,R,12,Los Angeles Dodgers,662705,Philadelphia Phillies,10,1,Francisco Morales,119,Los Angeles Dodgers,PHI leads 2-0,Brusdar Graterol,[]
,Ranger Suarez,N,,Bottom,Dodger Stadium,2022-05-15T02:10:00Z,143,2022-05-14,22,9,Final,Philadelphia Phillies,Julio Urias,2022-05-14 - Philadelphia Phillies (8) @ Los Angeles Dodgers (3) (Final),Ranger Suarez,R,8,Los Angeles Dodgers,662704,Philadelphia Phillies,3,1,,119,Los Angeles Dodgers,PHI wins 3-0,Julio Urias,['MLBN (out-of-market only)']
,Aaron Nola,N,,Bottom,Dodger Stadium,2022-05-15T20:10:00Z,143,2022-05-15,22,9,Final,Philadelphia Phillies,Michael Grove,2022-05-15 - Philadelphia Phillies (4) @ Los Angeles Dodgers (5) (Final),Shane Greene,R,4,Los Angeles Dodgers,662696,Los Angeles Dodgers,5,1,,119,Philadelphia Phillies,PHI wins 3-1,Corey Knebel,[]
,Mike Clevinger,N,,Bottom,Citizens Bank Park,2022-05-17T22:45:00Z,135,2022-05-17,2681,9,Final,San Diego Padres,Zach Eflin,2022-05-17 - San Diego Padres (3) @ Philadelphia Phillies (0) (Final),Mike Clevinger,R,3,Philadelphia Phillies,661625,San Diego Padres,0,1,Taylor Rogers,143,Philadelphia Phillies,SD leads 1-0,Zach Eflin,[]
,Blake Snell,N,,Top,Citizens Bank Park,2022-05-18T22:45:00Z,135,2022-05-18,2681,9,Final,San Diego Padres,Zack Wheeler,2022-05-18 - San Diego Padres (0) @ Philadelphia Phillies (3) (Final),Zack Wheeler,R,0,Philadelphia Phillies,661624,Philadelphia Phillies,3,1,Corey Knebel,143,San Diego Padres,Series tied 1-1,Blake Snell,[]
,Yu Darvish,N,,Bottom,Citizens Bank Park,2022-05-19T17:05:00Z,135,2022-05-19,2681,9,Final,San Diego Padres,Kyle Gibson,2022-05-19 - San Diego Padres (2) @ Philadelphia Phillies (0) (Final),Yu Darvish,R,2,Philadelphia Phillies,661623,San Diego Padres,0,1,Taylor Rogers,143,Philadelphia Phillies,SD wins 2-1,Kyle Gibson,['MLBN (out-of-market only)']
,Julio Urias,N,,Bottom,Citizens Bank Park,2022-05-20T23:05:00Z,119,2022-05-20,2681,9,Final,Los Angeles Dodgers,Ranger Suarez,2022-05-20 - Los Angeles Dodgers (4) @ Philadelphia Phillies (1) (Final),Julio Urias,R,4,Philadelphia Phillies,661632,Los Angeles Dodgers,1,1,Craig Kimbrel,143,Philadelphia Phillies,LAD leads 1-0,Ranger Suarez,[]
,Mitch White,N,,Bottom,Citizens Bank Park,2022-05-21T22:05:00Z,119,2022-05-21,2681,9,Final,Los Angeles Dodgers,Aaron Nola,2022-05-21 - Los Angeles Dodgers (7) @ Philadelphia Phillies (4) (Final),Daniel Hudson,R,7,Philadelphia Phillies,661631,Los Angeles Dodgers,4,1,Craig Kimbrel,143,Philadelphia Phillies,LAD wins 2-0,Jose Alvarado,[]
,Tony Gonsolin,N,,Bottom,Citizens Bank Park,2022-05-22T17:35:00Z,119,2022-05-22,2681,10,Final,Los Angeles Dodgers,Zach Eflin,2022-05-22 - Los Angeles Dodgers (3) @ Philadelphia Phillies (4) (Final),Corey Knebel,R,3,Philadelphia Phillies,661611,Philadelphia Phillies,4,1,,143,Los Angeles Dodgers,LAD wins 2-1,Evan Phillips,['MLBN (out-of-market only)']
,Zack Wheeler,N,,Bottom,Truist Park,2022-05-23T23:20:00Z,143,2022-05-23,4705,9,Final,Philadelphia Phillies,Tucker Davidson,2022-05-23 - Philadelphia Phillies (7) @ Atlanta Braves (3) (Final),Zack Wheeler,R,7,Atlanta Braves,661544,Philadelphia Phillies,3,1,,144,Atlanta Braves,PHI leads 1-0,Tucker Davidson,[]
,Kyle Gibson,N,,Bottom,Truist Park,2022-05-24T23:20:00Z,143,2022-05-24,4705,9,Final,Philadelphia Phillies,Max Fried,2022-05-24 - Philadelphia Phillies (5) @ Atlanta Braves (6) (Final),Kenley Jansen,R,5,Atlanta Braves,661543,Atlanta Braves,6,1,,144,Philadelphia Phillies,Series tied 1-1,Nick Nelson,['MLB.tv Free Game']
,Ranger Suarez,N,,Top,Truist Park,2022-05-25T23:20:00Z,143,2022-05-25,4705,9,Final,Philadelphia Phillies,Charlie Morton,2022-05-25 - Philadelphia Phillies (4) @ Atlanta Braves (8) (Final),Spencer Strider,R,4,Atlanta Braves,661542,Atlanta Braves,8,1,,144,Philadelphia Phillies,ATL leads 2-1,Ranger Suarez,['MLBN (out-of-market only)']
,Aaron Nola,N,,Bottom,Truist Park,2022-05-26T23:20:00Z,143,2022-05-26,4705,9,Final,Philadelphia Phillies,Kyle Wright,2022-05-26 - Philadelphia Phillies (4) @ Atlanta Braves (1) (Final),Aaron Nola,R,4,Atlanta Braves,661574,Philadelphia Phillies,1,1,,144,Atlanta Braves,Series tied 2-2,Kyle Wright,[]
,Bailey Falter,N,,Top,Citi Field,2022-05-27T23:10:00Z,143,2022-05-27,3289,9,Final,Philadelphia Phillies,Carlos Carrasco,2022-05-27 - Philadelphia Phillies (6) @ New York Mets (8) (Final),Carlos Carrasco,R,6,New York Mets,662543,New York Mets,8,1,Edwin Diaz,121,Philadelphia Phillies,NYM leads 1-0,Bailey Falter,[]
,Zach Eflin,N,,Top,Citi Field,2022-05-28T23:15:00Z,143,2022-05-28,3289,9,Final,Philadelphia Phillies,Taijuan Walker,2022-05-28 - Philadelphia Phillies (2) @ New York Mets (8) (Final),Taijuan Walker,R,2,New York Mets,662556,New York Mets,8,1,,121,Philadelphia Phillies,NYM wins 2-0,Zach Eflin,['FOX']
,Zack Wheeler,N,,Bottom,Citi Field,2022-05-29T23:08:00Z,143,2022-05-29,3289,10,Final,Philadelphia Phillies,Chris Bassitt,2022-05-29 - Philadelphia Phillies (4) @ New York Mets (5) (Final),Edwin Diaz,R,4,New York Mets,662555,New York Mets,5,1,,121,Philadelphia Phillies,NYM wins 3-0,Corey Knebel,['ESPN']
,Logan Webb,N,,Bottom,Citizens Bank Park,2022-05-30T20:05:00Z,137,2022-05-30,2681,10,Final,San Francisco Giants,Kyle Gibson,2022-05-30 - San Francisco Giants (5) @ Philadelphia Phillies (4) (Final),Dominic Leone,R,5,Philadelphia Phillies,661613,San Francisco Giants,4,1,Camilo Doval,143,Philadelphia Phillies,SF leads 1-0,Andrew Bellatti,['MLBN (out-of-market only)']
,Jakob Junis,N,,Bottom,Citizens Bank Park,2022-05-31T22:45:00Z,137,2022-05-31,2681,11,Final,San Francisco Giants,Ranger Suarez,2022-05-31 - San Francisco Giants (7) @ Philadelphia Phillies (4) (Final),Jose Alvarez,R,7,Philadelphia Phillies,661618,San Francisco Giants,4,1,,143,Philadelphia Phillies,SF wins 2-0,Andrew Bellatti,[]
