away_pitcher_note,away_probable_pitcher,doubleheader,home_pitcher_note,inning_state,venue_name,game_datetime,away_id,game_date,venue_id,current_inning,status,away_name,home_probable_pitcher,summary,winning_pitcher,game_type,away_score,home_name,game_id,winning_team,home_score,game_num,save_pitcher,home_id,losing_team,series_status,losing_pitcher,national_broadcasts
,Jonathan Heasley,N,,Top,Fenway Park,2022-09-16T23:10:00Z,118,2022-09-16,3,9,Final,Kansas City Royals,Michael Wacha,2022-09-16 - Kansas City Royals (1) @ Boston Red Sox (2) (Final),Garrett Whitlock,R,1,Boston Red Sox,663209,Boston Red Sox,2,1,Matt Strahm,111,Kansas City Royals,BOS leads 1-0,Dylan Coleman,[]
,Brady Singer,N,,Bottom,Fenway Park,2022-09-17T20:10:00Z,118,2022-09-17,3,9,Final,Kansas City Royals,Rich Hill,2022-09-17 - Kansas City Royals (9) @ Boston Red Sox (0) (Final),Brady Singer,R,9,Boston Red Sox,663208,Kansas City Royals,0,1,,111,Boston Red Sox,Series tied 1-1,Rich Hill,[]
,Kris Bubic,N,,Top,Fenway Park,2022-09-18T17:35:00Z,118,2022-09-18,3,9,Final,Kansas City Royals,Nick Pivetta,2022-09-18 - Kansas City Royals (3) @ Boston Red Sox (13) (Final),Nick Pivetta,R,3,Boston Red Sox,663207,Boston Red Sox,13,1,,111,Kansas City Royals,BOS wins 2-1,Kris Bubic,[]
,Dylan Bundy,N,,Top,Kauffman Stadium,2022-09-21T00:10:00Z,142,2022-09-20,7,9,Final,Minnesota Twins,Zack Greinke,2022-09-20 - Minnesota Twins (4) @ Kansas City Royals (5) (Final),Dylan Coleman,R,4,Kansas City Royals,662634,Kansas City Royals,5,1,Scott Barlow,118,Minnesota Twins,KC leads 1-0,Michael Fulmer,['MLBN (out-of-market only)']
,Bailey Ober,N,,Top,Kauffman Stadium,2022-09-22T00:10:00Z,142,2022-09-21,7,9,Final,Minnesota Twins,Daniel Lynch,2022-09-21 - Minnesota Twins (2) @ Kansas City Royals (5) (Final),Anthony Misiewicz,R,2,Kansas City Royals,662633,Kansas City Royals,5,1,Scott Barlow,118,Minnesota Twins,KC wins 2-0,Bailey Ober,[]
,Josh Winder,N,,Top,Kauffman Stadium,2022-09-22T18:10:00Z,142,2022-09-22,7,9,Final,Minnesota Twins,Jonathan Heasley,2022-09-22 - Minnesota Twins (1) @ Kansas City Royals (4) (Final),Jonathan Heasley,R,1,Kansas City Royals,662632,Kansas City Royals,4,1,Brad Keller,118,Minnesota Twins,KC wins 3-0,Josh Winder,['MLBN (out-of-market only)']
,Marco Gonzales,N,,Top,Kauffman Stadium,2022-09-24T00:10:00Z,136,2022-09-23,7,9,Final,Seattle Mariners,Brady Singer,2022-09-23 - Seattle Mariners (1) @ Kansas City Royals (5) (Final),Brady Singer,R,1,Kansas City Royals,662642,Kansas City Royals,5,1,,118,Seattle Mariners,KC leads 1-0,Marco Gonzales,[]
,Logan Gilbert,N,,Bottom,Kauffman Stadium,2022-09-24T23:10:00Z,136,2022-09-24,7,9,Final,Seattle Mariners,Kris Bubic,2022-09-24 - Seattle Mariners (6) @ Kansas City Royals (5) (Final),Paul Sewald,R,6,Kansas City Royals,662641,Seattle Mariners,5,1,Andres Munoz,118,Kansas City Royals,Series tied 1-1,Brad Keller,[]
,Luis Castillo,N,,Top,Kauffman Stadium,2022-09-25T18:10:00Z,136,2022-09-25,7,9,Final,Seattle Mariners,Max Castillo,2022-09-25 - Seattle Mariners (12) @ Kansas City Royals (13) (Final),Jose Cuas,R,12,Kansas City Royals,662631,Kansas City Royals,13,1,Scott Barlow,118,Seattle Mariners,KC wins 2-1,Erik Swanson,[]
,Zack Greinke,N,,Bottom,Comerica Park,2022-09-27T22:40:00Z,118,2022-09-27,2394,10,Final,Kansas City Royals,Joey Wentz,2022-09-27 - Kansas City Royals (3) @ Detroit Tigers (4) (Final),Alex Lange,R,3,Detroit Tigers,662774,Detroit Tigers,4,1,,116,Kansas City Royals,DET leads 1-0,Anthony Misiewicz,[]
,Daniel Lynch,N,,Top,Comerica Park,2022-09-28T22:40:00Z,118,2022-09-28,2394,9,Final,Kansas City Royals,Matt Manning,2022-09-28 - Kansas City Royals (1) @ Detroit Tigers (2) (Final),Daniel Norris,R,1,Detroit Tigers,662773,Detroit Tigers,2,1,Gregory Soto,116,Kansas City Royals,DET wins 2-0,Daniel Lynch,[]
,Jonathan Heasley,N,,Top,Comerica Park,2022-09-29T17:10:00Z,118,2022-09-29,2394,9,Final,Kansas City Royals,Eduardo Rodriguez,2022-09-29 - Kansas City Royals (3) @ Detroit Tigers (10) (Final),Eduardo Rodriguez,R,3,Detroit Tigers,662772,Detroit Tigers,10,1,,116,Kansas City Royals,DET wins 3-0,Jonathan Heasley,['MLBN (out-of-market only)']
,Brady Singer,N,,Top,Progressive Field,2022-09-30T23:10:00Z,118,2022-09-30,5,9,Final,Kansas City Royals,Aaron Civale,2022-09-30 - Kansas City Royals (3) @ Cleveland Guardians (6) (Final),Aaron Civale,R,3,Cleveland Guardians,662940,Cleveland Guardians,6,1,Emmanuel Clase,114,Kansas City Royals,CLE leads 1-0,Brady Singer,[]
,Kris Bubic,N,,Bottom,Progressive Field,2022-10-01T22:10:00Z,118,2022-10-01,5,9,Final,Kansas City Royals,Zach Plesac,2022-10-01 - Kansas City Royals (7) @ Cleveland Guardians (1) (Final),Kris Bubic,R,7,Cleveland Guardians,662939,Kansas City Royals,1,1,,114,Cleveland Guardians,Series tied 1-1,Zach Plesac,[]
,Max Castillo,N,,Top,Progressive Field,2022-10-02T17:40:00Z,118,2022-10-02,5,9,Final,Kansas City Royals,Shane Bieber,2022-10-02 - Kansas City Royals (5) @ Cleveland Guardians (7) (Final),Shane Bieber,R,5,Cleveland Guardians,662938,Cleveland Guardians,7,1,Emmanuel Clase,114,Kansas City Royals,CLE leads 2-1,Max Castillo,[]
,Zack Greinke,N,,Bottom,Progressive Field,2022-10-03T22:10:00Z,118,2022-10-03,5,10,Final,Kansas City Royals,Triston McKenzie,2022-10-03 - Kansas City Royals (5) @ Cleveland Guardians (2) (Final),Scott Barlow,R,5,Cleveland Guardians,663105,Kansas City Royals,2,1,Taylor Clarke,114,Cleveland Guardians,Series tied 2-2,Kirk McCarty,[]
,Daniel Lynch,N,,Top,Progressive Field,2022-10-04T22:10:00Z,118,2022-10-04,5,9,Final,Kansas City Royals,Cal Quantrill,2022-10-04 - Kansas City Royals (3) @ Cleveland Guardians (5) (Final),Cal Quantrill,R,3,Cleveland Guardians,663077,Cleveland Guardians,5,1,Emmanuel Clase,114,Kansas City Royals,CLE leads 3-2,Daniel Lynch,[]
,Jonathan Heasley,N,,Top,Progressive Field,2022-10-05T20:10:00Z,118,2022-10-05,5,9,Final,Kansas City Royals,Aaron Civale,2022-10-05 - Kansas City Royals (2) @ Cleveland Guardians (9) (Final),Aaron Civale,R,2,Cleveland Guardians,663095,Cleveland Guardians,9,1,,114,Kansas City Royals,CLE wins 4-2,Jonathan Heasley,[]
