away_pitcher_note,away_probable_pitcher,doubleheader,home_pitcher_note,inning_state,venue_name,game_datetime,away_id,game_date,venue_id,current_inning,status,away_name,home_probable_pitcher,summary,winning_pitcher,game_type,away_score,home_name,game_id,winning_team,home_score,game_num,save_pitcher,home_id,losing_team,series_status,losing_pitcher,national_broadcasts
,Michael Kelly,N,,Bottom,Publix Field at Joker Marchant Stadium,2022-03-18T17:05:00Z,143,2022-03-18,2511,9,Completed Early,Philadelphia Phillies,Eduardo Rodriguez,2022-03-18 - Philadelphia Phillies @ Detroit Tigers (Completed Early),,S,6,Detroit Tigers,706967,,6,1,,116,,,,['MLB.tv Free Game']
,Casey Mize,N,,Top,LECOM Park,2022-03-19T17:05:00Z,116,2022-03-19,2526,9,Final,Detroit Tigers,Mitch Keller,2022-03-19 - Detroit Tigers (3) @ Pittsburgh Pirates (6) (Final),Mike Burrows,S,3,Pittsburgh Pirates,706859,Pittsburgh Pirates,6,1,Matt Eckelman,134,Detroit Tigers,PIT wins Spring,Garrett Hill,['MLB.tv Free Game']
,Tarik Skubal,N,,Bottom,George M. Steinbrenner Field,2022-03-20T17:05:00Z,116,2022-03-20,2523,9,Final,Detroit Tigers,Luis Severino,2022-03-20 - Detroit Tigers (8) @ New York Yankees (7) (Final),Ricardo Pinto,S,8,New York Yankees,706886,Detroit Tigers,7,1,,147,New York Yankees,DET wins Spring,Michael Gomez,['MLB.tv Free Game']
,Alek Manoah,N,,Bottom,Publix Field at Joker Marchant Stadium,2022-03-21T17:05:00Z,141,2022-03-21,2511,9,Final,Toronto Blue Jays,Matt Manning,2022-03-21 - Toronto Blue Jays (3) @ Detroit Tigers (1) (Final),Nate Pearson,S,3,Detroit Tigers,706963,Toronto Blue Jays,1,1,Jeremy Beasley,116,Detroit Tigers,TOR wins Spring,Miguel Del Pozo,['MLB.tv Free Game']
,Tyler Alexander,N,,Top,BayCare Ballpark,2022-03-22T17:05:00Z,116,2022-03-22,2700,9,Final,Detroit Tigers,Bailey Falter,2022-03-22 - Detroit Tigers (2) @ Philadelphia Phillies (7) (Final),Brad Hand,S,2,Philadelphia Phillies,706866,Philadelphia Phillies,7,1,,143,Detroit Tigers,PHI wins Spring,Drew Hutchison,['MLB.tv Free Game']
,Wil Crowe,N,,Bottom,Publix Field at Joker Marchant Stadium,2022-03-23T17:05:00Z,134,2022-03-23,2511,9,Final: Tied,Pittsburgh Pirates,Eduardo Rodriguez,2022-03-23 - Pittsburgh Pirates @ Detroit Tigers (Final: Tied),,S,6,Detroit Tigers,706964,,6,1,,116,,,,['MLB.tv Free Game']
,Clarke Schmidt,N,,End,Publix Field at Joker Marchant Stadium,2022-03-24T17:05:00Z,147,2022-03-24,2511,7,Completed Early: Rain,New York Yankees,Casey Mize,2022-03-24 - New York Yankees @ Detroit Tigers (Completed Early: Rain),,S,3,Detroit Tigers,706965,,5,1,,116,,DET wins Spring,,['MLB.tv Free Game']
,Tarik Skubal,N,,Bottom,TD Ballpark,2022-03-25T17:07:00Z,116,2022-03-25,2536,9,Final,Detroit Tigers,Hyun Jin Ryu,2022-03-25 - Detroit Tigers (8) @ Toronto Blue Jays (4) (Final),Chase Anderson,S,8,Toronto Blue Jays,706799,Detroit Tigers,4,1,Ricardo Pinto,141,Toronto Blue Jays,DET wins Spring,Julian Merryweather,[]
,Zach Eflin,N,,Top,Publix Field at Joker Marchant Stadium,2022-03-26T17:05:00Z,143,2022-03-26,2511,9,Final,Philadelphia Phillies,Matt Manning,2022-03-26 - Philadelphia Phillies (8) @ Detroit Tigers (14) (Final),Michael Fulmer,S,8,Detroit Tigers,706959,Detroit Tigers,14,1,,116,Philadelphia Phillies,DET wins Spring,Jeff Singer,[]
,Tyler Alexander,N,,Top,Ed Smith Stadium,2022-03-27T17:05:00Z,116,2022-03-27,2508,9,Final,Detroit Tigers,John Means,2022-03-27 - Detroit Tigers (4) @ Baltimore Orioles (5) (Final),Cole Sulser,S,4,Baltimore Orioles,707026,Baltimore Orioles,5,1,Bryan Baker,110,Detroit Tigers,BAL wins Spring,Bryan Garcia,[]
,Deivi Garcia,N,,Bottom,Publix Field at Joker Marchant Stadium,2022-03-28T17:05:00Z,147,2022-03-28,2511,9,Final,New York Yankees,Eduardo Rodriguez,2022-03-28 - New York Yankees (11) @ Detroit Tigers (7) (Final),Aroldis Chapman,S,11,Detroit Tigers,706960,New York Yankees,7,1,,116,Detroit Tigers,NYY wins Spring,Eduardo Rodriguez,[]
,Tarik Skubal,N,,Bottom,BayCare Ballpark,2022-03-30T17:05:00Z,116,2022-03-30,2700,9,Final,Detroit Tigers,Kyle Gibson,2022-03-30 - Detroit Tigers (7) @ Philadelphia Phillies (1) (Final),Tarik Skubal,S,7,Philadelphia Phillies,706868,Detroit Tigers,1,1,,143,Philadelphia Phillies,DET wins Spring,Kyle Gibson,[]
,Matt Manning,N,,Top,TD Ballpark,2022-03-31T17:07:00Z,116,2022-03-31,2536,9,Final,Detroit Tigers,Alek Manoah,2022-03-31 - Detroit Tigers (3) @ Toronto Blue Jays (5) (Final),Alek Manoah,S,3,Toronto Blue Jays,706795,Toronto Blue Jays,5,1,Joe Biagini,141,Detroit Tigers,TOR wins Spring,Matt Manning,[]
,Gerrit Cole,N,,Bottom,Publix Field at Joker Marchant Stadium,2022-04-01T17:05:00Z,147,2022-04-01,2511,9,Final,New York Yankees,Tyler Alexander,2022-04-01 - New York Yankees (6) @ Detroit Tigers (2) (Final),Chad Green,S,6,Detroit Tigers,706961,New York Yankees,2,1,,116,Detroit Tigers,NYY wins Spring,Jason Foley,[]
,John Means,N,,Top,Publix Field at Joker Marchant Stadium,2022-04-02T17:05:00Z,110,2022-04-02,2511,6,Completed Early: Rain,Baltimore Orioles,Eduardo Rodriguez,2022-04-02 - Baltimore Orioles @ Detroit Tigers (Completed Early: Rain),,S,2,Detroit Tigers,706962,,0,1,,116,,BAL wins Spring,,[]
,Casey Mize,N,,Top,BayCare Ballpark,2022-04-03T17:05:00Z,116,2022-04-03,2700,9,Final,Detroit Tigers,Aaron Nola,2022-04-03 - Detroit Tigers (7) @ Philadelphia Phillies (8) (Final),Jonathan Hennigan,S,7,Philadelphia Phillies,706865,Philadelphia Phillies,8,1,Michael Kelly,143,Detroit Tigers,PHI wins Spring,Jose Cisnero,[]
,Kevin Gausman,N,,Top,Publix Field at Joker Marchant Stadium,2022-04-04T17:05:00Z,141,2022-04-04,2511,9,Final,Toronto Blue Jays,Tarik Skubal,2022-04-04 - Toronto Blue Jays (2) @ Detroit Tigers (4) (Final),Drew Hutchison,S,2,Detroit Tigers,706957,Detroit Tigers,4,1,,116,Toronto Blue Jays,DET wins Spring,Matt Gage,[]
,Matt Manning,N,,Bottom,George M. Steinbrenner Field,2022-04-05T17:05:00Z,116,2022-04-05,2523,9,Final,Detroit Tigers,Manny Banuelos,2022-04-05 - Detroit Tigers (5) @ New York Yankees (3) (Final),Matt Manning,S,5,New York Yankees,706883,Detroit Tigers,3,1,Aaron Haase,147,New York Yankees,DET wins Spring,Manny Banuelos,[]
,Keegan Akin,N,,,Publix Field at Joker Marchant Stadium,2022-04-06T17:05:00Z,110,2022-04-06,2511,,Cancelled,Baltimore Orioles,Tyler Alexander,2022-04-06 - Baltimore Orioles @ Detroit Tigers (Cancelled),,S,0,Detroit Tigers,707079,,0,1,,116,,,,[]
,Lucas Giolito,N,,Bottom,Comerica Park,2022-04-08T17:10:00Z,145,2022-04-08,2394,9,Final,Chicago White Sox,Eduardo Rodriguez,2022-04-08 - Chicago White Sox (4) @ Detroit Tigers (5) (Final),Gregory Soto,R,4,Detroit Tigers,662888,Detroit Tigers,5,1,,116,Chicago White Sox,DET leads 1-0,Liam Hendriks,[]
,Dylan Cease,N,,Bottom,Comerica Park,2022-04-09T17:10:00Z,145,2022-04-09,2394,9,Final,Chicago White Sox,Casey Mize,2022-04-09 - Chicago White Sox (5) @ Detroit Tigers (2) (Final),Dylan Cease,R,5,Detroit Tigers,662864,Chicago White Sox,2,1,Aaron Bummer,116,Detroit Tigers,Series tied 1-1,Casey Mize,['MLBN (out-of-market only)']
,Michael Kopech,N,,Bottom,Comerica Park,2022-04-10T17:10:00Z,145,2022-04-10,2394,9,Final,Chicago White Sox,Tarik Skubal,2022-04-10 - Chicago White Sox (10) @ Detroit Tigers (1) (Final),Kyle Crick,R,10,Detroit Tigers,662887,Chicago White Sox,1,1,,116,Detroit Tigers,CWS wins 2-1,Tarik Skubal,[]
,Michael Wacha,N,,Top,Comerica Park,2022-04-11T21:10:00Z,111,2022-04-11,2394,9,Final,Boston Red Sox,Matt Manning,2022-04-11 - Boston Red Sox (1) @ Detroit Tigers (3) (Final),Michael Fulmer,R,1,Detroit Tigers,662863,Detroit Tigers,3,1,Gregory Soto,116,Boston Red Sox,DET leads 1-0,Austin Davis,[]
,Rich Hill,N,,Bottom,Comerica Park,2022-04-12T17:10:00Z,111,2022-04-12,2394,9,Final,Boston Red Sox,Tyler Alexander,2022-04-12 - Boston Red Sox (5) @ Detroit Tigers (3) (Final),Garrett Whitlock,R,5,Detroit Tigers,662862,Boston Red Sox,3,1,,116,Detroit Tigers,Series tied 1-1,Alex Lange,['MLB.tv Free Game']
,Nathan Eovaldi,N,,Bottom,Comerica Park,2022-04-13T17:10:00Z,111,2022-04-13,2394,9,Final,Boston Red Sox,Eduardo Rodriguez,2022-04-13 - Boston Red Sox (9) @ Detroit Tigers (7) (Final),Nathan Eovaldi,R,9,Detroit Tigers,662885,Boston Red Sox,7,1,Hansel Robles,116,Detroit Tigers,BOS wins 2-1,Eduardo Rodriguez,[]
,Casey Mize,N,,Bottom,Kauffman Stadium,2022-04-15T00:10:00Z,116,2022-04-14,7,9,Final,Detroit Tigers,Zack Greinke,2022-04-14 - Detroit Tigers (4) @ Kansas City Royals (2) (Final),Joe Jimenez,R,4,Kansas City Royals,662702,Detroit Tigers,2,1,Gregory Soto,118,Kansas City Royals,DET leads 1-0,Jake Brentz,[]
,Tarik Skubal,N,,Bottom,Kauffman Stadium,2022-04-16T00:10:00Z,116,2022-04-15,7,9,Final,Detroit Tigers,Brad Keller,2022-04-15 - Detroit Tigers (2) @ Kansas City Royals (1) (Final),Jacob Barnes,R,2,Kansas City Royals,662701,Detroit Tigers,1,1,Michael Fulmer,118,Kansas City Royals,DET wins 2-0,Brad Keller,[]
,Matt Manning,N,,Top,Kauffman Stadium,2022-04-16T20:10:00Z,116,2022-04-16,7,9,Final,Detroit Tigers,Kris Bubic,2022-04-16 - Detroit Tigers (1) @ Kansas City Royals (3) (Final),Collin Snider,R,1,Kansas City Royals,662798,Kansas City Royals,3,1,Josh Staumont,118,Detroit Tigers,DET wins 2-1,Will Vest,[]
,Tyler Alexander,N,,,Kauffman Stadium,2022-04-17T18:10:00Z,116,2022-04-17,7,,Postponed,Detroit Tigers,Carlos Hernandez,2022-04-17 - Detroit Tigers @ Kansas City Royals (Postponed),,R,0,Kansas City Royals,662700,,0,1,,118,,KC leads 1-0,,['MLBN (out-of-market only)']
,Gerrit Cole,N,,Bottom,Comerica Park,2022-04-19T22:40:00Z,147,2022-04-19,2394,9,Final,New York Yankees,Tyler Alexander,2022-04-19 - New York Yankees (4) @ Detroit Tigers (2) (Final),Clarke Schmidt,R,4,Detroit Tigers,662896,New York Yankees,2,1,Aroldis Chapman,116,Detroit Tigers,NYY leads 1-0,Tyler Alexander,['MLB.tv Free Game']
,Luis Severino,N,,Bottom,Comerica Park,2022-04-20T22:40:00Z,147,2022-04-20,2394,9,Final,New York Yankees,Eduardo Rodriguez,2022-04-20 - New York Yankees (5) @ Detroit Tigers (3) (Final),Chad Green,R,5,Detroit Tigers,662861,New York Yankees,3,1,Aroldis Chapman,116,Detroit Tigers,NYY wins 2-0,Drew Hutchison,[]
,Jordan Montgomery,N,,Top,Comerica Park,2022-04-21T17:10:00Z,147,2022-04-21,2394,9,Final,New York Yankees,Michael Pineda,2022-04-21 - New York Yankees (0) @ Detroit Tigers (3) (Final),Michael Pineda,R,0,Detroit Tigers,662850,Detroit Tigers,3,1,Gregory Soto,116,New York Yankees,NYY wins 2-1,Jordan Montgomery,['MLBN (out-of-market only)']
,Antonio Senzatela,N,,,Comerica Park,2022-04-22T23:10:00Z,115,2022-04-22,2394,,Postponed,Colorado Rockies,Tarik Skubal,2022-04-22 - Colorado Rockies @ Detroit Tigers (Postponed),,R,0,Detroit Tigers,662849,,0,1,,116,,Series tied 1-1,,[]
,Antonio Senzatela,S,,Top,Comerica Park,2022-04-23T17:10:00Z,115,2022-04-23,2394,9,Final,Colorado Rockies,Tarik Skubal,2022-04-23 - Colorado Rockies (0) @ Detroit Tigers (13) (Final),Tarik Skubal,R,0,Detroit Tigers,662848,Detroit Tigers,13,1,,116,Colorado Rockies,DET leads 1-0,Antonio Senzatela,['ESPN+']
,Austin Gomber,S,,Bottom,Comerica Park,2022-04-23T22:40:00Z,115,2022-04-23,2394,9,Final,Colorado Rockies,Beau Brieske,2022-04-23 - Colorado Rockies (3) @ Detroit Tigers (2) (Final),Austin Gomber,R,3,Detroit Tigers,662849,Colorado Rockies,2,2,Alex Colome,116,Detroit Tigers,Series tied 1-1,Beau Brieske,[]
,Chad Kuhl,N,,Bottom,Comerica Park,2022-04-24T17:10:00Z,115,2022-04-24,2394,9,Final,Colorado Rockies,Tyler Alexander,2022-04-24 - Colorado Rockies (6) @ Detroit Tigers (2) (Final),Chad Kuhl,R,6,Detroit Tigers,662853,Colorado Rockies,2,1,,116,Detroit Tigers,COL wins 2-1,Tyler Alexander,[]
,Eduardo Rodriguez,N,,Bottom,Target Field,2022-04-26T23:40:00Z,116,2022-04-26,3312,9,Final,Detroit Tigers,Chris Paddack,2022-04-26 - Detroit Tigers (4) @ Minnesota Twins (5) (Final),Griffin Jax,R,4,Minnesota Twins,661733,Minnesota Twins,5,1,,142,Detroit Tigers,MIN leads 1-0,Gregory Soto,[]
,Michael Pineda,N,,Top,Target Field,2022-04-27T23:40:00Z,116,2022-04-27,3312,9,Final,Detroit Tigers,Joe Ryan,2022-04-27 - Detroit Tigers (0) @ Minnesota Twins (5) (Final),Joe Ryan,R,0,Minnesota Twins,661739,Minnesota Twins,5,1,,142,Detroit Tigers,MIN wins 2-0,Michael Pineda,[]
,Tarik Skubal,N,,Top,Target Field,2022-04-28T17:10:00Z,116,2022-04-28,3312,9,Final,Detroit Tigers,Bailey Ober,2022-04-28 - Detroit Tigers (1) @ Minnesota Twins (7) (Final),Cody Stashak,R,1,Minnesota Twins,661729,Minnesota Twins,7,1,Griffin Jax,142,Detroit Tigers,MIN wins 3-0,Tarik Skubal,[]
,Tyler Alexander,N,,Top,Dodger Stadium,2022-04-30T02:10:00Z,116,2022-04-29,22,9,Final,Detroit Tigers,Tyler Anderson,2022-04-29 - Detroit Tigers (1) @ Los Angeles Dodgers (5) (Final),Tyler Anderson,R,1,Los Angeles Dodgers,662699,Los Angeles Dodgers,5,1,,119,Detroit Tigers,LAD leads 1-0,Tyler Alexander,[]
,Beau Brieske,N,,Bottom,Dodger Stadium,2022-05-01T02:10:00Z,116,2022-04-30,22,9,Final,Detroit Tigers,Clayton Kershaw,2022-04-30 - Detroit Tigers (5) @ Los Angeles Dodgers (1) (Final),Jacob Barnes,R,5,Los Angeles Dodgers,662698,Detroit Tigers,1,1,,119,Los Angeles Dodgers,Series tied 1-1,Evan Phillips,['MLBN (out-of-market only)']
,Eduardo Rodriguez,N,,Top,Dodger Stadium,2022-05-01T20:10:00Z,116,2022-05-01,22,9,Final,Detroit Tigers,Walker Buehler,2022-05-01 - Detroit Tigers (3) @ Los Angeles Dodgers (6) (Final),Walker Buehler,R,3,Los Angeles Dodgers,662716,Los Angeles Dodgers,6,1,Craig Kimbrel,119,Detroit Tigers,LAD wins 2-1,Eduardo Rodriguez,[]
,Bryse Wilson,N,,,Comerica Park,2022-05-03T23:10:00Z,134,2022-05-03,2394,,Postponed,Pittsburgh Pirates,Michael Pineda,2022-05-03 - Pittsburgh Pirates @ Detroit Tigers (Postponed),,R,0,Detroit Tigers,662839,,0,1,,116,,Series tied 1-1,,[]
,Dillon Peters,Y,,Top,Comerica Park,2022-05-04T17:10:00Z,134,2022-05-04,2394,9,Final,Pittsburgh Pirates,Michael Pineda,2022-05-04 - Pittsburgh Pirates (2) @ Detroit Tigers (3) (Final),Jacob Barnes,R,2,Detroit Tigers,662838,Detroit Tigers,3,1,Gregory Soto,116,Pittsburgh Pirates,DET leads 1-0,Bryse Wilson,[]
,Jose Quintana,Y,,Bottom,Comerica Park,2022-05-04T17:15:00Z,134,2022-05-04,2394,9,Final,Pittsburgh Pirates,Alex Faedo,2022-05-04 - Pittsburgh Pirates (7) @ Detroit Tigers (2) (Final),Zach Thompson,R,7,Detroit Tigers,662839,Pittsburgh Pirates,2,2,David Bednar,116,Detroit Tigers,Series tied 1-1,Drew Hutchison,[]
,Tarik Skubal,N,,Bottom,Minute Maid Park,2022-05-06T00:10:00Z,116,2022-05-05,2392,9,Final,Detroit Tigers,Jose Urquidy,2022-05-05 - Detroit Tigers (2) @ Houston Astros (3) (Final),Ryan Pressly,R,2,Houston Astros,662816,Houston Astros,3,1,,117,Detroit Tigers,HOU leads 1-0,Gregory Soto,[]
,Beau Brieske,N,,Top,Minute Maid Park,2022-05-07T00:10:00Z,116,2022-05-06,2392,9,Final,Detroit Tigers,Luis Garcia,2022-05-06 - Detroit Tigers (2) @ Houston Astros (3) (Final),Luis Garcia,R,2,Houston Astros,662815,Houston Astros,3,1,Rafael Montero,117,Detroit Tigers,HOU leads 2-0,Beau Brieske,['MLB.tv Free Game']
,Eduardo Rodriguez,N,,Top,Minute Maid Park,2022-05-07T20:05:00Z,116,2022-05-07,2392,9,Final,Detroit Tigers,Framber Valdez,2022-05-07 - Detroit Tigers (2) @ Houston Astros (3) (Final),Bryan Abreu,R,2,Houston Astros,662796,Houston Astros,3,1,Ryan Pressly,117,Detroit Tigers,HOU wins 3-0,Michael Fulmer,"['FS1', 'MLB.tv Free Game']"
,Wily Peralta,N,,Top,Minute Maid Park,2022-05-08T18:10:00Z,116,2022-05-08,2392,9,Final,Detroit Tigers,Jake Odorizzi,2022-05-08 - Detroit Tigers (0) @ Houston Astros (5) (Final),Jake Odorizzi,R,0,Houston Astros,662795,Houston Astros,5,1,,117,Detroit Tigers,HOU wins 4-0,Drew Hutchison,"['MLBN (out-of-market only)', 'MLB.tv Free Game']"
,Paul Blackburn,N,,Bottom,Comerica Park,2022-05-09T23:10:00Z,133,2022-05-09,2394,9,Final,Oakland Athletics,Michael Pineda,2022-05-09 - Oakland Athletics (2) @ Detroit Tigers (0) (Final),Paul Blackburn,R,2,Detroit Tigers,662837,Oakland Athletics,0,1,Dany Jimenez,116,Detroit Tigers,OAK leads 1-0,Michael Pineda,[]
,Tarik Skubal,Y,,Bottom,Comerica Park,2022-05-10T17:10:00Z,116,2022-05-10,2394,9,Final,Detroit Tigers,Frankie Montas,2022-05-10 - Detroit Tigers (6) @ Oakland Athletics (0) (Final),Tarik Skubal,R,6,Oakland Athletics,662412,Detroit Tigers,0,1,,133,Oakland Athletics,Series tied 1-1,Frankie Montas,['MLBN (out-of-market only)']
,Adrian Martinez,Y,,Bottom,Comerica Park,2022-05-10T17:15:00Z,133,2022-05-10,2394,9,Final,Oakland Athletics,Alex Faedo,2022-05-10 - Oakland Athletics (4) @ Detroit Tigers (1) (Final),Adrian Martinez,R,4,Detroit Tigers,662855,Oakland Athletics,1,2,,116,Detroit Tigers,OAK leads 2-1,Alex Faedo,[]
,Zach Logue,N,,Bottom,Comerica Park,2022-05-11T23:10:00Z,133,2022-05-11,2394,9,Final,Oakland Athletics,Joey Wentz,2022-05-11 - Oakland Athletics (9) @ Detroit Tigers (0) (Final),Zach Logue,R,9,Detroit Tigers,662873,Oakland Athletics,0,1,,116,Detroit Tigers,OAK wins 3-1,Joey Wentz,[]
,James Kaprielian,N,,Bottom,Comerica Park,2022-05-12T17:10:00Z,133,2022-05-12,2394,9,Final,Oakland Athletics,Beau Brieske,2022-05-12 - Oakland Athletics (5) @ Detroit Tigers (3) (Final),A.J. Puk,R,5,Detroit Tigers,662872,Oakland Athletics,3,1,Dany Jimenez,116,Detroit Tigers,OAK wins 4-1,Michael Fulmer,[]
,Jordan Lyles,N,,Top,Comerica Park,2022-05-13T23:10:00Z,110,2022-05-13,2394,9,Final,Baltimore Orioles,Eduardo Rodriguez,2022-05-13 - Baltimore Orioles (2) @ Detroit Tigers (4) (Final),Eduardo Rodriguez,R,2,Detroit Tigers,662851,Detroit Tigers,4,1,Will Vest,116,Baltimore Orioles,DET leads 1-0,Jordan Lyles,[]
,Bruce Zimmermann,N,,Top,Comerica Park,2022-05-14T20:10:00Z,110,2022-05-14,2394,9,Final,Baltimore Orioles,Michael Pineda,2022-05-14 - Baltimore Orioles (0) @ Detroit Tigers (3) (Final),Wily Peralta,R,0,Detroit Tigers,662844,Detroit Tigers,3,1,Gregory Soto,116,Baltimore Orioles,DET wins 2-0,Bruce Zimmermann,[]
,Tyler Wells,N,,Top,Comerica Park,2022-05-15T17:40:00Z,110,2022-05-15,2394,9,Final,Baltimore Orioles,Tarik Skubal,2022-05-15 - Baltimore Orioles (1) @ Detroit Tigers (5) (Final),Tarik Skubal,R,1,Detroit Tigers,662843,Detroit Tigers,5,1,,116,Baltimore Orioles,DET wins 3-0,Tyler Wells,[]
,Alex Faedo,N,,Bottom,Tropicana Field,2022-05-16T22:40:00Z,116,2022-05-16,12,9,Final,Detroit Tigers,Corey Kluber,2022-05-16 - Detroit Tigers (3) @ Tampa Bay Rays (2) (Final),Michael Fulmer,R,3,Tampa Bay Rays,661961,Detroit Tigers,2,1,Gregory Soto,139,Tampa Bay Rays,DET leads 1-0,Andrew Kittredge,[]
,Beau Brieske,N,,Top,Tropicana Field,2022-05-17T22:40:00Z,116,2022-05-17,12,9,Final,Detroit Tigers,Shane McClanahan,2022-05-17 - Detroit Tigers (1) @ Tampa Bay Rays (8) (Final),Shane McClanahan,R,1,Tampa Bay Rays,662053,Tampa Bay Rays,8,1,,139,Detroit Tigers,Series tied 1-1,Beau Brieske,[]
,Eduardo Rodriguez,N,,Top,Tropicana Field,2022-05-18T17:10:00Z,116,2022-05-18,12,9,Final,Detroit Tigers,Drew Rasmussen,2022-05-18 - Detroit Tigers (1) @ Tampa Bay Rays (6) (Final),Drew Rasmussen,R,1,Tampa Bay Rays,662054,Tampa Bay Rays,6,1,,139,Detroit Tigers,TB wins 2-1,Eduardo Rodriguez,['MLB.tv Free Game']
,Tarik Skubal,N,,Top,Progressive Field,2022-05-20T23:10:00Z,116,2022-05-20,5,9,Final,Detroit Tigers,Aaron Civale,2022-05-20 - Detroit Tigers (1) @ Cleveland Guardians (6) (Final),Aaron Civale,R,1,Cleveland Guardians,663135,Cleveland Guardians,6,1,,114,Detroit Tigers,CLE leads 1-0,Jacob Barnes,[]
,Alex Faedo,N,,,Progressive Field,2022-05-21T22:10:00Z,116,2022-05-21,5,,Postponed,Detroit Tigers,Shane Bieber,2022-05-21 - Detroit Tigers @ Cleveland Guardians (Postponed),,R,0,Cleveland Guardians,663123,,0,1,,114,,CLE leads 1-0,,[]
,Alex Faedo,N,,Bottom,Progressive Field,2022-05-22T17:40:00Z,116,2022-05-22,5,9,Final,Detroit Tigers,Shane Bieber,2022-05-22 - Detroit Tigers (4) @ Cleveland Guardians (2) (Final),Alex Faedo,R,4,Cleveland Guardians,663120,Detroit Tigers,2,1,Gregory Soto,114,Cleveland Guardians,Series tied 1-1,Shane Bieber,[]
,Elvin Rodriguez,N,,Bottom,Target Field,2022-05-23T23:40:00Z,116,2022-05-23,3312,9,Final,Detroit Tigers,Chris Archer,2022-05-23 - Detroit Tigers (4) @ Minnesota Twins (5) (Final),Emilio Pagan,R,4,Minnesota Twins,661730,Minnesota Twins,5,1,,142,Detroit Tigers,MIN leads 1-0,Andrew Chafin,[]
,Beau Brieske,N,,Top,Target Field,2022-05-24T23:40:00Z,116,2022-05-24,3312,9,Final,Detroit Tigers,Sonny Gray,2022-05-24 - Detroit Tigers (0) @ Minnesota Twins (2) (Final),Sonny Gray,R,0,Minnesota Twins,661699,Minnesota Twins,2,1,Jhoan Duran,142,Detroit Tigers,MIN wins 2-0,Beau Brieske,[]
,Rony Garcia,N,,Bottom,Target Field,2022-05-25T17:10:00Z,116,2022-05-25,3312,10,Final,Detroit Tigers,Dylan Bundy,2022-05-25 - Detroit Tigers (4) @ Minnesota Twins (2) (Final),Alex Lange,R,4,Minnesota Twins,661772,Detroit Tigers,2,1,Andrew Chafin,142,Minnesota Twins,MIN wins 2-1,Trevor Megill,['YouTube']
,Konnor Pilkington,N,,Bottom,Comerica Park,2022-05-26T23:10:00Z,114,2022-05-26,2394,9,Final,Cleveland Guardians,Tarik Skubal,2022-05-26 - Cleveland Guardians (3) @ Detroit Tigers (4) (Final),Gregory Soto,R,3,Detroit Tigers,662842,Detroit Tigers,4,1,,116,Cleveland Guardians,DET leads 1-0,Trevor Stephan,[]
,Shane Bieber,N,,,Comerica Park,2022-05-27T23:10:00Z,114,2022-05-27,2394,,Postponed,Cleveland Guardians,Alex Faedo,2022-05-27 - Cleveland Guardians @ Detroit Tigers (Postponed),,R,0,Detroit Tigers,662841,,0,1,,116,,DET leads 2-0,,[]
,Shane Bieber,N,,Bottom,Comerica Park,2022-05-28T20:10:00Z,114,2022-05-28,2394,9,Final,Cleveland Guardians,Alex Faedo,2022-05-28 - Cleveland Guardians (8) @ Detroit Tigers (1) (Final),Shane Bieber,R,8,Detroit Tigers,662852,Cleveland Guardians,1,1,,116,Detroit Tigers,Series tied 1-1,Alex Faedo,['FS1']
,Triston McKenzie,N,,Top,Comerica Park,2022-05-29T17:40:00Z,114,2022-05-29,2394,9,Final,Cleveland Guardians,Elvin Rodriguez,2022-05-29 - Cleveland Guardians (1) @ Detroit Tigers (2) (Final),Alex Lange,R,1,Detroit Tigers,662840,Detroit Tigers,2,1,Gregory Soto,116,Cleveland Guardians,DET wins 2-1,Triston McKenzie,[]
,Dylan Bundy,N,,Top,Comerica Park,2022-05-30T17:10:00Z,142,2022-05-30,2394,9,Final,Minnesota Twins,Beau Brieske,2022-05-30 - Minnesota Twins (5) @ Detroit Tigers (7) (Final),Joe Jimenez,R,5,Detroit Tigers,662854,Detroit Tigers,7,1,Gregory Soto,116,Minnesota Twins,DET leads 1-0,Joe Smith,[]
,Devin Smeltzer,S,,Bottom,Comerica Park,2022-05-31T17:10:00Z,142,2022-05-31,2394,9,Final,Minnesota Twins,Rony Garcia,2022-05-31 - Minnesota Twins (8) @ Detroit Tigers (2) (Final),Devin Smeltzer,R,8,Detroit Tigers,662806,Minnesota Twins,2,1,,116,Detroit Tigers,Series tied 1-1,Rony Garcia,[]
,Cole Sands,S,,Top,Comerica Park,2022-05-31T23:10:00Z,142,2022-05-31,2394,9,Final,Minnesota Twins,Joey Wentz,2022-05-31 - Minnesota Twins (0) @ Detroit Tigers (4) (Final),Wily Peralta,R,0,Detroit Tigers,662836,Detroit Tigers,4,2,,116,Minnesota Twins,DET leads 2-1,Cole Sands,[]
,Bailey Ober,N,,Top,Comerica Park,2022-06-01T23:10:00Z,142,2022-06-01,2394,9,Final,Minnesota Twins,Tarik Skubal,2022-06-01 - Minnesota Twins (0) @ Detroit Tigers (5) (Final),Tarik Skubal,R,0,Detroit Tigers,662833,Detroit Tigers,5,1,,116,Minnesota Twins,DET wins 3-1,Bailey Ober,[]
